dataset: cBinClassDisAttr-uniqueInst.arff
								--------------
									Fold  1
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,4935 A1_x_A2
 0,3982 (A1 = 1)
 0,3901 A1==1 impl A2==1
 0,3877 A1_x_A4
 0,3852 A1
 0,3027 num-of-N((A1 = 1) and (A2 = 0))
 0,2711 A1==1 impl A4==0
 0,2652 num-of-N((A1 = 1) and (A2 = 2))
 0,2296 A1==1 or A4==0
 0,2272 num-of-N((A1 = 1) and (A4 = 2))
 0,2260 A1==1 impl A4==1
 0,2156 A1==1 or A2==0
 0,2129 A1==1 or A2==0 or A4==0
 0,1954 A1==1 or A2==2
 0,1768 A1==1 and A2==0
 0,1768 (A1 = 1) and (A2 = 0)
 0,1678 A1==1 impl A2==2
 0,1602 A1==1 and A4==2
 0,1602 (A1 = 1) and (A4 = 2)
 0,1517 A1==1 impl A4==2
 0,1481 A1==2 impl A2==0
 0,1441 A1==0 impl A2==2
 0,1440 A1==1 and A2==2
 0,1440 (A1 = 1) and (A2 = 2)
 0,1381 A1==1 or A4==2
 0,1363 A1==1 impl A2==0
 0,1362 A1==0 impl A4==0
 0,1228 A1==0 or A2==1
 0,1130 A1==1 or A4==1
 0,1119 A1==2 or A2==1
 0,1082 A1==1 or A2==2 or A4==2
 0,0973 A1==1 or A2==2 or A4==1
 0,0938 A1==1 or A2==2 or A4==0
 0,0873 A1==1 or A2==0 or A4==2
 0,0843 A1==1 xor A4==0
 0,0843 A1==1 equ A4==0
 0,0836 A1==1 or A2==1 or A4==0
 0,0782 A1==1 or A2==1
 0,0766 num-of-N((A4 = 0) and (A2 = 2) and (A1 = 0))
 0,0763 A1==2 or A2==1 or A4==1
 0,0751 A1==1 and A4==1
 0,0709 A1==1 or A2==0 or A4==1
 0,0646 A1==2 or A2==1 or A4==2
 0,0646 A1==0 or A2==1 or A4==0
 0,0613 A1==2 and A2==1
 0,0613 A1==0 and A4==1
 0,0581 A1==0 and A2==1
 0,0552 A1==0 or A2==1 or A4==2
 0,0550 A1==2 and A2==2
 0,0550 A1==0 and A2==0
 0,0544 A1==2 or A4==1
 0,0504 A1==0 or A4==0
 0,0501 A1==0 or A2==1 or A4==1
 0,0497 A2==1 impl A4==2
 0,0497 A1==2 impl A4==2
 0,0483 A1==1 and A2==0 and A4==2
 0,0483 A1==1 and A2==0 and A4==1
 0,0474 A1==1 and A4==0
 0,0469 A1==2 impl A4==1
 0,0456 A1==0 and A4==2
 0,0442 A1==2 impl A4==0
 0,0417 A1==1 and A2==2 and A4==1
 0,0417 A1==1 and A2==1 and A4==2
 0,0417 A1==1 and A2==0 and A4==0
 0,0390 A1==0 xor A4==0
 0,0390 A1==0 equ A4==0
 0,0367 A1==0 impl A4==2
 0,0365 A1==0 xor A2==1
 0,0365 A1==0 equ A2==1
 0,0353 A1==1 and A2==2 and A4==2
 0,0353 A1==1 and A2==2 and A4==0
 0,0353 A1==0 and A2==2 and A4==0
 0,0353 (A4 = 0) and (A2 = 2) and (A1 = 0)
 0,0324 A1==0 or A4==1
 0,0318 A1==0 or A2==2
 0,0306 A1==1 xor A2==2
 0,0306 A1==1 equ A2==2
 0,0299 A1==1 xor A2==1
 0,0299 A1==1 equ A2==1
 0,0293 A1==0 impl A2==0
 0,0286 A2
 0,0280 A1==0 or A2==2 or A4==0
 0,0272 A1==2 xor A2==1
 0,0272 A1==2 equ A2==1
 0,0270 A1==0 xor A2==2
 0,0270 A1==0 equ A2==2
 0,0270 A1==0 impl A2==1
 0,0249 A1==1 or A2==1 or A4==2
 0,0247 A1==0 impl A4==1
 0,0244 A1==2 or A2==0 or A4==1
 0,0228 A1==2 or A2==1 or A4==0
 0,0219 A1==2 impl A2==2
 0,0203 A1==1 xor A2==0
 0,0203 A1==1 equ A2==0
 0,0188 A2==1 or A4==1
 0,0177 A1==2 impl A2==1
 0,0174 A2==1 and A4==0
 0,0174 A1==2 and A4==0
 0,0170 A2==2 and A4==0
 0,0166 A1==1 or A2==1 or A4==1
 0,0166 A1==0 or A2==2 or A4==1
 0,0152 A2==1 and A4==1
 0,0152 A1==2 and A4==1
 0,0147 A1==2 or A4==0
 0,0144 A2_x_A4
 0,0141 A2==1 or A4==2
 0,0141 A1==2 or A4==2
 0,0134 A1==2 xor A4==1
 0,0134 A1==2 xor A2==0
 0,0134 A1==2 equ A4==1
 0,0134 A1==2 equ A2==0
 0,0133 A1==2 or A2==0
 0,0130 A1==2 and A4==2
 0,0122 A1==1 xor A4==1
 0,0122 A1==1 equ A4==1
 0,0120 A1==2 and A2==1 and A4==1
 0,0120 A1==2 and A2==1 and A4==0
 0,0120 A1==0 and A2==2 and A4==1
 0,0120 A1==0 and A2==1 and A4==1
 0,0120 A1==0 and A2==0 and A4==0
 0,0114 A2==1 xor A4==2
 0,0114 A2==1 equ A4==2
 0,0098 A1==1 and A2==1
 0,0096 A1==2 and A2==2 and A4==2
 0,0096 A1==2 and A2==2 and A4==1
 0,0096 A1==2 and A2==2 and A4==0
 0,0096 A1==2 and A2==1 and A4==2
 0,0096 A1==0 and A2==1 and A4==2
 0,0096 A1==0 and A2==1 and A4==0
 0,0096 A1==0 and A2==0 and A4==1
 0,0074 A1==0 or A4==2
 0,0073 A1==0 and A2==0 and A4==2
 0,0070 A2==1 impl A4==1
 0,0054 A2==1 impl A4==0
 0,0051 A1==0 and A2==2 and A4==2
 0,0051 A2==0 or A4==0
 0,0051 A2==2 xor A4==2
 0,0051 A2==2 equ A4==2
 0,0046 A2==0 impl A4==0
 0,0040 A1==1 xor A4==2
 0,0040 A1==1 equ A4==2
 0,0028 A2==2 or A4==2
 0,0023 A2==2 impl A4==1
 0,0012 A2==0 or A4==2
 0,0007 A1==0 xor A2==0
 0,0007 A1==0 equ A2==0
 -0,0005 A2==2 impl A4==2
 -0,0012 A1==2 or A2==2 or A4==0
 -0,0013 A2==0 impl A4==1
 -0,0013 A2==0 and A4==2
 -0,0015 A2==0 xor A4==0
 -0,0015 A2==0 equ A4==0
 -0,0023 A2==2 xor A4==0
 -0,0023 A2==2 equ A4==0
 -0,0027 A2==0 impl A4==2
 -0,0031 A2==0 and A4==1
 -0,0032 A1==2 or A2==0 or A4==2
 -0,0049 A1==0 or A2==2 or A4==2
 -0,0050 A1==1 and A2==1 and A4==1
 -0,0053 A2==1 or A4==0
 -0,0055 A1==2 or A2==2 or A4==1
 -0,0060 A1==2 and A2==0 and A4==2
 -0,0060 A1==2 and A2==0 and A4==1
 -0,0060 A2==1 xor A4==1
 -0,0060 A2==1 equ A4==1
 -0,0064 A1==2 and A2==0 and A4==0
 -0,0064 A1==1 and A2==1 and A4==0
 -0,0065 A1==2 or A2==2
 -0,0067 A1==2 or A2==0 or A4==0
 -0,0070 A1==2 xor A4==2
 -0,0070 A1==2 equ A4==2
 -0,0074 A2==0 and A4==0
 -0,0076 A1==0 or A2==0 or A4==0
 -0,0077 A1==0 and A4==0
 -0,0077 A1==2 xor A2==2
 -0,0077 A1==2 equ A2==2
 -0,0084 A1==2 xor A4==0
 -0,0084 A1==2 equ A4==0
 -0,0085 A2==0 xor A4==2
 -0,0085 A2==0 equ A4==2
 -0,0085 A1==0 and A2==2
 -0,0085 A1==0 xor A4==1
 -0,0085 A1==0 equ A4==1
 -0,0086 A2==2 and A4==2
 -0,0088 A2==2 and A4==1
 -0,0090 A2==1 and A4==2
 -0,0092 A1==2 and A2==0
 -0,0100 A1==0 or A2==0 or A4==2
 -0,0100 A2==2 xor A4==1
 -0,0100 A2==2 equ A4==1
 -0,0100 A1==0 or A2==0 or A4==1
 -0,0100 A2==2 impl A4==0
 -0,0112 A2==2 or A4==1
 -0,0112 A2==0 xor A4==1
 -0,0112 A2==0 equ A4==1
 -0,0113 A1==0 or A2==0
 -0,0113 A1==2 or A2==2 or A4==2
 -0,0116 A2==1 xor A4==0
 -0,0116 A2==1 equ A4==0
 -0,0116 A2==0 or A4==1
 -0,0118 A1==0 xor A4==2
 -0,0118 A1==0 equ A4==2
