dataset: cLogicalConcBEasy.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.261    1 A1
 0.24    30 A3 impl A4
 0.239    5 A5
 0.237    3 A3
 0.237   32 A3 impl A5
 0.23    35 A2 impl A5
 0.223   33 A2 impl A4
 0.222    2 A2
 0.217    4 A4
 0.187   27 A4 impl A5
 0.183   28 A2 impl A3
 0.122   31 A1 impl A3
 0.114   29 A1 impl A2
 0        6 A6


								--------------
									Fold  9
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.624   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.621   39 num-of-N((A4 = 1) and (A5 = 1) and (A1 = 1))
 0.505   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.495   37 (A4 = 1) and (A5 = 1) and (A1 = 1)
 0.485   10 A3 equ A4
 0.485   20 A3 xor A4
 0.473   12 A3 equ A5
 0.473   22 A3 xor A5
 0.464   13 A2 equ A4
 0.464   23 A2 xor A4
 0.455   11 A1 equ A3
 0.455   21 A1 xor A3
 0.453   15 A2 equ A5
 0.453   25 A2 xor A5
 0.448   16 A1 equ A5
 0.448   26 A1 xor A5
 0.441   24 A1 xor A4
 0.441   14 A1 equ A4
 0.433    9 A1 equ A2
 0.433   19 A1 xor A2
 0.36     8 A2 equ A3
 0.36    18 A2 xor A3
 0.353    7 A4 equ A5
 0.353   17 A4 xor A5
 0.327   36 A1 impl A5
 0.312   34 A1 impl A4
 0.246    3 A3
 0.245    1 A1
 0.242   32 A3 impl A5
 0.239    4 A4
 0.239   30 A3 impl A4
 0.238   33 A2 impl A4
 0.233   35 A2 impl A5
 0.228    5 A5
 0.225    2 A2
 0.19    28 A2 impl A3
 0.171   27 A4 impl A5
 0.118   31 A1 impl A3
 0.114   29 A1 impl A2
 0        6 A6


								--------------
									Fold 10
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.645   39 num-of-N((A2 = 1) and (A3 = 1) and (A1 = 0))
 0.619   40 num-of-N((A4 = 1) and (A5 = 1) and (A1 = 1))
 0.528   37 (A2 = 1) and (A3 = 1) and (A1 = 0)
 0.482   11 A1 equ A3
 0.482   21 A1 xor A3
 0.472   38 (A4 = 1) and (A5 = 1) and (A1 = 1)
 0.47    22 A3 xor A5
 0.47    12 A3 equ A5
 0.466   26 A1 xor A5
 0.466   16 A1 equ A5
 0.458   15 A2 equ A5
 0.458   25 A2 xor A5
 0.458   19 A1 xor A2
 0.458    9 A1 equ A2
 0.456   10 A3 equ A4
 0.456   20 A3 xor A4
 0.445   24 A1 xor A4
 0.445   14 A1 equ A4
 0.443   23 A2 xor A4
 0.443   13 A2 equ A4
 0.351   17 A2 xor A3
 0.351    7 A2 equ A3
 0.328   18 A4 xor A5
 0.328    8 A4 equ A5
 0.327   36 A1 impl A5
 0.312   34 A1 impl A4
 0.265    1 A1
 0.243    3 A3
 0.234   35 A2 impl A5
 0.232   33 A2 impl A4
 0.23    30 A3 impl A4
 0.23     2 A2
 0.228   32 A3 impl A5
 0.228    5 A5
 0.213    4 A4
 0.182   27 A2 impl A3
 0.171   28 A4 impl A5
 0.114   31 A1 impl A3
 0.112   29 A1 impl A2
 0        6 A6


dataset: cLogicalConcBEasyNoisy.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4727   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4286   39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3285   19 A1 xor A2
 0.3285    9 A1 equ A2
 0.3236   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.3085    8 A2 equ A3
 0.3085   18 A2 xor A3
 0.3082   12 A1 equ A3
 0.3082   22 A1 xor A3
 0.3073   21 A2 xor A4
 0.3073   11 A2 equ A4
 0.3042   25 A2 xor A5
 0.3042   15 A2 equ A5
 0.2972   24 A1 xor A4
 0.2972   14 A1 equ A4
 0.2952   16 A1 equ A5
 0.2952   26 A1 xor A5
 0.2907   10 A3 equ A4
 0.2907   20 A3 xor A4
 0.2827   23 A3 xor A5
 0.2827   13 A3 equ A5
 0.2648   17 A4 xor A5
 0.2648    7 A4 equ A5
 0.2633   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.1867   36 A1 impl A5
 0.1846   34 A1 impl A4
 0.1687    2 A2
 0.1597    1 A1
 0.1562   35 A2 impl A5
 0.1528   33 A3 impl A5
 0.1521    3 A3
 0.1464   30 A3 impl A4
 0.1427   28 A2 impl A3
 0.1393   27 A4 impl A5
 0.1386    4 A4
 0.1373   31 A2 impl A4
 0.1354    5 A5
 0.0905   29 A1 impl A2
 0.0876   32 A1 impl A3
 0.0398    6 A6


								--------------
									Fold  2
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4583   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4492   39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3243    9 A1 equ A2
 0.3243   19 A1 xor A2
 0.3082   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.3069   24 A1 xor A4
 0.3069   14 A1 equ A4
 0.3048   16 A1 equ A5
 0.3048   26 A1 xor A5
 0.3048   21 A2 xor A4
 0.3048   11 A2 equ A4
 0.3031   15 A2 equ A5
 0.3031   25 A2 xor A5
 0.303    23 A1 xor A3
 0.303    13 A1 equ A3
 0.2963   10 A3 equ A4
 0.2963   20 A3 xor A4
 0.2962   18 A2 xor A3
 0.2962    8 A2 equ A3
 0.2919   12 A3 equ A5
 0.2919   22 A3 xor A5
 0.2864    7 A4 equ A5
 0.2864   17 A4 xor A5
 0.2699   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.1955   34 A1 impl A4
 0.1932   36 A1 impl A5
 0.1653   32 A3 impl A5
 0.1631    1 A1
 0.1615   35 A2 impl A5
 0.1613    2 A2
 0.1502    3 A3
 0.1485   31 A2 impl A4
 0.1462    4 A4
 0.1418    5 A5
 0.1404   28 A2 impl A3
 0.1394   27 A4 impl A5
 0.1365   30 A3 impl A4
 0.0928   29 A1 impl A2
 0.0867   33 A1 impl A3
 0.0371    6 A6


								--------------
									Fold  3
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4594   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4522   39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3191   24 A1 xor A4
 0.3191   14 A1 equ A4
 0.3176   10 A1 equ A2
 0.3176   20 A1 xor A2
 0.3172   13 A1 equ A3
 0.3172   23 A1 xor A3
 0.3079   26 A1 xor A5
 0.3079   16 A1 equ A5
 0.2978   19 A3 xor A4
 0.2978    9 A3 equ A4
 0.2923   12 A2 equ A4
 0.2923   22 A2 xor A4
 0.2902   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.2882   18 A2 xor A3
 0.2882    8 A2 equ A3
 0.28     11 A3 equ A5
 0.28     21 A3 xor A5
 0.2774    7 A4 equ A5
 0.2774   17 A4 xor A5
 0.2761   25 A2 xor A5
 0.2761   15 A2 equ A5
 0.2709   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.1912   34 A1 impl A4
 0.181    36 A1 impl A5
 0.1748    1 A1
 0.1642   31 A3 impl A5
 0.1522   35 A2 impl A5
 0.1509    4 A4
 0.1478   28 A2 impl A3
 0.1469    3 A3
 0.1446   32 A2 impl A4
 0.1428    2 A2
 0.1422   27 A4 impl A5
 0.1381   29 A3 impl A4
 0.1331    5 A5
 0.1071   30 A1 impl A2
 0.0978   33 A1 impl A3
 0.0457    6 A6


								--------------
									Fold  4
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4649   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.4431   39 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.3265   10 A1 equ A2
 0.3265   20 A1 xor A2
 0.3191   12 A1 equ A3
 0.3191   22 A1 xor A3
 0.3143   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.3139   26 A1 xor A5
 0.3139   16 A1 equ A5
 0.3088   24 A1 xor A4
 0.3088   14 A1 equ A4
 0.2897   15 A2 equ A5
 0.2897   25 A2 xor A5
 0.2892   11 A2 equ A4
 0.2892   21 A2 xor A4
 0.2883   17 A2 xor A3
 0.2883    7 A2 equ A3
 0.2802   13 A3 equ A5
 0.2802   23 A3 xor A5
 0.2774   19 A3 xor A4
 0.2774    9 A3 equ A4
 0.2651   37 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.2635    8 A4 equ A5
 0.2635   18 A4 xor A5
 0.1948   36 A1 impl A5
 0.1881   34 A1 impl A4
 0.1762    1 A1
 0.1543    2 A2
 0.1489   35 A2 impl A5
 0.1478   33 A3 impl A5
 0.1426    3 A3
 0.1377    5 A5
 0.1358   31 A2 impl A4
 0.1348    4 A4
 0.1341   27 A2 impl A3
 0.1319   28 A4 impl A5
 0.1163   29 A3 impl A4
 0.0916   32 A1 impl A3
 0.0912   30 A1 impl A2
 0.039     6 A6


								--------------
									Fold  5
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.4901   40 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.411    39 num-of-N((A4 = 1) and (A5 = 1) and (A1 = 1))
 0.3378    8 A2 equ A3
 0.3378   18 A2 xor A3
 0.3266   11 A1 equ A3
 0.3266   21 A1 xor A3
 0.3232    9 A1 equ A2
 0.3232   19 A1 xor A2
 0.3214   10 A3 equ A4
 0.3214   20 A3 xor A4
 0.3197   38 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.3029   12 A2 equ A4
 0.3029   22 A2 xor A4
 0.3006   24 A1 xor A4
 0.3006   14 A1 equ A4
 0.2894   23 A3 xor A5
 0.2894   13 A3 equ A5
 0.2758   15 A2 equ A5
 0.2758   25 A2 xor A5
 0.2704   26 A1 xor A5
 0.2704   16 A1 equ A5
 0.258    37 (A4 = 1) and (A5 = 1) and (A1 = 1)
 0.251    17 A4 xor A5
 0.251     7 A4 equ A5
 0.181    34 A1 impl A4
 0.1765    3 A3
 0.1745   28 A2 impl A3
 0.1628    2 A2
 0.1603    1 A1
 0.1591   36 A1 impl A5
 0.1549   33 A3 impl A5
 0.1459   35 A2 impl A5
 0.1454   30 A3 impl A4
 0.1449    4 A4
 0.1428   32 A2 impl A4
 0.1207   27 A4 impl A5
 0.1129    5 A5
 0.1118   29 A1 impl A2
 0.0968   31 A1 impl A3
 0.0451    6 A6


								--------------
									Fold  6
								--------------
