dataset: rLinear.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.05076907     572 A1==(40.073278-60.003535] or A2==(59.895292-79.836178] or A3==(39.979256-59.952159]
 0.05070749     547 A1==(20.143022-40.073278] or A2==(59.895292-79.836178] or A3==(39.979256-59.952159]
 0.05039292     160 A2==(-inf-20.013521] equ A3==(79.925061-inf)
 0.05039292     235 A2==(-inf-20.013521] xor A3==(79.925061-inf)
 0.04963839     153 A1==(79.933791-inf) or A3==(39.979256-59.952159]
 0.04918274     298 A1==(60.003535-79.933791] xor A3==(39.979256-59.952159]
 0.04918274     223 A1==(60.003535-79.933791] equ A3==(39.979256-59.952159]
 0.0489223       96 A2==(59.895292-79.836178] or A3==(-inf-20.006354]
 0.04883285     171 A2==(59.895292-79.836178] equ A3==(-inf-20.006354]
 0.04883285     246 A2==(59.895292-79.836178] xor A3==(-inf-20.006354]
 0.048824       138 A1==(20.143022-40.073278] or A3==(39.979256-59.952159]
 0.04864128     143 A1==(40.073278-60.003535] or A3==(39.979256-59.952159]
 0.04854236      90 A2==(20.013521-39.954407] or A3==(79.925061-inf)
 0.04820093     532 A1==(20.143022-40.073278] or A2==(-inf-20.013521] or A3==(39.979256-59.952159]
 0.04799786     537 A1==(20.143022-40.073278] or A2==(20.013521-39.954407] or A3==(39.979256-59.952159]
 0.04797714     548 A1==(20.143022-40.073278] or A2==(59.895292-79.836178] or A3==(59.952159-79.925061]
 0.04772438     543 A1==(20.143022-40.073278] or A2==(39.954407-59.895292] or A3==(59.952159-79.925061]
 0.0473716      542 A1==(20.143022-40.073278] or A2==(39.954407-59.895292] or A3==(39.979256-59.952159]
 0.04724257     293 A1==(40.073278-60.003535] xor A3==(39.979256-59.952159]
 0.04724257     218 A1==(40.073278-60.003535] equ A3==(39.979256-59.952159]
 0.04699871     508 A1==(-inf-20.143022] or A2==(-inf-20.013521] or A3==(59.952159-79.925061]
 0.04664685     607 A1==(79.933791-inf) or A2==(-inf-20.013521] or A3==(39.979256-59.952159]
 0.04662708     148 A1==(60.003535-79.933791] or A3==(39.979256-59.952159]
 0.04611712     582 A1==(60.003535-79.933791] or A2==(-inf-20.013521] or A3==(39.979256-59.952159]
 0.04605204     557 A1==(40.073278-60.003535] or A2==(-inf-20.013521] or A3==(39.979256-59.952159]
 0.04594367     591 A1==(60.003535-79.933791] or A2==(39.954407-59.895292] or A3==(20.006354-39.979256]
 0.04574598     573 A1==(40.073278-60.003535] or A2==(59.895292-79.836178] or A3==(59.952159-79.925061]
 0.04536523     522 A1==(-inf-20.143022] or A2==(59.895292-79.836178] or A3==(39.979256-59.952159]
 0.04516067     133 A1==(-inf-20.143022] or A3==(39.979256-59.952159]
 0.04515136     507 A1==(-inf-20.143022] or A2==(-inf-20.013521] or A3==(39.979256-59.952159]
 0.04510413     544 A1==(20.143022-40.073278] or A2==(39.954407-59.895292] or A3==(79.925061-inf)
 0.04505408     523 A1==(-inf-20.143022] or A2==(59.895292-79.836178] or A3==(59.952159-79.925061]
 0.04495258     592 A1==(60.003535-79.933791] or A2==(39.954407-59.895292] or A3==(39.979256-59.952159]
 0.04438071     505 A1==(-inf-20.143022] or A2==(-inf-20.013521] or A3==(-inf-20.006354]
 0.04432123      85 A2==(-inf-20.013521] or A3==(79.925061-inf)
 0.04418282     593 A1==(60.003535-79.933791] or A2==(39.954407-59.895292] or A3==(59.952159-79.925061]
 0.04408366     617 A1==(79.933791-inf) or A2==(39.954407-59.895292] or A3==(39.979256-59.952159]
 0.0438743      285 A1==(-inf-20.143022] xor A3==(79.925061-inf)
 0.0438743      210 A1==(-inf-20.143022] equ A3==(79.925061-inf)
 0.04384755     214 A1==(20.143022-40.073278] equ A3==(59.952159-79.925061]
 0.04384755     289 A1==(20.143022-40.073278] xor A3==(59.952159-79.925061]
 0.0437196      227 A1==(79.933791-inf) equ A3==(20.006354-39.979256]
 0.0437196      302 A1==(79.933791-inf) xor A3==(20.006354-39.979256]
 0.04314292     562 A1==(40.073278-60.003535] or A2==(20.013521-39.954407] or A3==(39.979256-59.952159]
 0.04265493     101 A2==(79.836178-inf) or A3==(-inf-20.006354]
 0.04255568     304 A1==(79.933791-inf) xor A3==(59.952159-79.925061]
 0.04255568     229 A1==(79.933791-inf) equ A3==(59.952159-79.925061]
 0.0425036      519 A1==(-inf-20.143022] or A2==(39.954407-59.895292] or A3==(79.925061-inf)
 0.04244526     518 A1==(-inf-20.143022] or A2==(39.954407-59.895292] or A3==(59.952159-79.925061]
 0.04241613     567 A1==(40.073278-60.003535] or A2==(39.954407-59.895292] or A3==(39.979256-59.952159]
 0.04238952     288 A1==(20.143022-40.073278] xor A3==(39.979256-59.952159]
 0.04238952     213 A1==(20.143022-40.073278] equ A3==(39.979256-59.952159]
 0.04237088       3 A3
 0.04220534     516 A1==(-inf-20.143022] or A2==(39.954407-59.895292] or A3==(20.006354-39.979256]
 0.04201379     134 A1==(-inf-20.143022] or A3==(59.952159-79.925061]
 0.0419412      165 A2==(20.013521-39.954407] equ A3==(79.925061-inf)
 0.0419412      240 A2==(20.013521-39.954407] xor A3==(79.925061-inf)
 0.04181777     527 A1==(-inf-20.143022] or A2==(79.836178-inf) or A3==(39.979256-59.952159]
 0.04154594     587 A1==(60.003535-79.933791] or A2==(20.013521-39.954407] or A3==(39.979256-59.952159]
 0.04150282     630 A2 ADD A3
 0.04136072     512 A1==(-inf-20.143022] or A2==(20.013521-39.954407] or A3==(39.979256-59.952159]
 0.04122762     517 A1==(-inf-20.143022] or A2==(39.954407-59.895292] or A3==(39.979256-59.952159]
 0.04117728     596 A1==(60.003535-79.933791] or A2==(59.895292-79.836178] or A3==(20.006354-39.979256]
 0.04104038     598 A1==(60.003535-79.933791] or A2==(59.895292-79.836178] or A3==(59.952159-79.925061]
 0.04094761     139 A1==(20.143022-40.073278] or A3==(59.952159-79.925061]
 0.04079293     616 A1==(79.933791-inf) or A2==(39.954407-59.895292] or A3==(20.006354-39.979256]
 0.04071678     282 A1==(-inf-20.143022] xor A3==(20.006354-39.979256]
 0.04071678     207 A1==(-inf-20.143022] equ A3==(20.006354-39.979256]
 0.04027042     538 A1==(20.143022-40.073278] or A2==(20.013521-39.954407] or A3==(59.952159-79.925061]
 0.0400388      533 A1==(20.143022-40.073278] or A2==(-inf-20.013521] or A3==(59.952159-79.925061]
 0.03982111     515 A1==(-inf-20.143022] or A2==(39.954407-59.895292] or A3==(-inf-20.006354]
 0.03971461     568 A1==(40.073278-60.003535] or A2==(39.954407-59.895292] or A3==(59.952159-79.925061]
 0.03970729     612 A1==(79.933791-inf) or A2==(20.013521-39.954407] or A3==(39.979256-59.952159]
 0.03969658     521 A1==(-inf-20.143022] or A2==(59.895292-79.836178] or A3==(20.006354-39.979256]
 0.03948544     506 A1==(-inf-20.143022] or A2==(-inf-20.013521] or A3==(20.006354-39.979256]
 0.0392196      594 A1==(60.003535-79.933791] or A2==(39.954407-59.895292] or A3==(79.925061-inf)
 0.03898561     623 A1==(79.933791-inf) or A2==(59.895292-79.836178] or A3==(59.952159-79.925061]
 0.03885343     539 A1==(20.143022-40.073278] or A2==(20.013521-39.954407] or A3==(79.925061-inf)
 0.03868837     642 A2 MULTIPLY A3
 0.03860311     281 A1==(-inf-20.143022] xor A3==(-inf-20.006354]
 0.03860311     206 A1==(-inf-20.143022] equ A3==(-inf-20.006354]
 0.03856771     549 A1==(20.143022-40.073278] or A2==(59.895292-79.836178] or A3==(79.925061-inf)
 0.03847637     131 A1==(-inf-20.143022] or A3==(-inf-20.006354]
 0.03759157     132 A1==(-inf-20.143022] or A3==(20.006354-39.979256]
 0.03751578     629 A1==(79.933791-inf) or A2==(79.836178-inf) or A3==(79.925061-inf)
 0.03751435     626 A1==(79.933791-inf) or A2==(79.836178-inf) or A3==(20.006354-39.979256]
