dataset: Australian credit.arff
								--------------
									Fold  1
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,4510 A8_x_A14
 0,4427 A8_x_A10
 0,4180 A7_x_A8
 0,4164 A8_x_A13
 0,4154 A4_x_A8
 0,4110 A4==3 xor A8
 0,4110 A4==3 or A8
 0,4110 A4==3 equ A8
 0,4070 A3_x_A8
 0,4066 A5==14 or A8
 0,4056 A8
 0,4056 (A8 = 1)
 0,4022 A5==12 or A8
 0,3986 A2_x_A8
 0,3969 A5==12 xor A8
 0,3969 A5==12 equ A8
 0,3888 num-of-N((A8 = 1) and (A3 <= 0.25))
 0,3869 num-of-N((A8 = 1) and (A14 >= 235))
 0,3861 num-of-N((A8 = 1) and (A10 >= 1))
 0,3859 A5==5 or A8
 0,3849 A5==10 or A8
 0,3841 A5==13 or A8
 0,3755 A5==5 xor A8
 0,3755 A5==5 equ A8
 0,3747 A5==11 or A8
 0,3717 A5==14 or A8 or A10==B3of3
 0,3714 num-of-N((A8 = 1) and (A14 >= 151))
 0,3702 A8 or A10==B3of3
 0,3672 A5==12 or A8 or A10==B3of3
 0,3658 A5_x_A8
 0,3577 num-of-N((A8 = 1) and (A7 >= 1.415))
 0,3576 num-of-N((A8 = 1) and (A7 >= 1.04))
 0,3573 A5==7 or A8
 0,3567 A5==9 or A8
 0,3521 A5==5 or A8 or A10==B3of3
 0,3514 A5==2 or A8
 0,3514 A5==10 or A8 or A10==B3of3
 0,3508 A5==13 or A8 or A10==B3of3
 0,3489 num-of-N((A8 = 1) and (A2 <= 27) and (A2 >= 25))
 0,3479 A5==11 or A8 or A10==B3of3
 0,3470 A2==B2of2 or A5==14 or A8
 0,3444 A2==B2of2 or A8
 0,3415 A2==B2of2 or A5==12 or A8
 0,3376 A5==6 or A8
 0,3364 num-of-N((A8 = 1) and (A7 >= 1.085) and (A7 <= 8.5))
 0,3332 A5==2 xor A8
 0,3332 A5==2 equ A8
 0,3332 A5==14 or A8 or A14==B2of2
 0,3324 A5==10 xor A8
 0,3324 A5==10 equ A8
 0,3309 A8 or A14==B2of2
 0,3286 A5==7 or A8 or A10==B3of3
 0,3282 A5==12 or A8 or A14==B2of2
 0,3277 A2==B2of2 or A5==13 or A8
 0,3277 A2==B2of2 or A5==5 or A8
 0,3259 A4==2 and A8
 0,3258 A5==4 or A8
 0,3254 A5==9 or A8 or A10==B3of3
 0,3250 A2==B2of2 or A5==10 or A8
 0,3219 A8 impl A10==B1of3
 0,3219 (A8 = 1) and (A10 >= 1)
 0,3203 A5==2 or A8 or A10==B3of3
 0,3197 A2==B2of2 or A5==11 or A8
