dataset: cLogicalConcBEasyNoisy-uniqueSamples.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.02807    45 A3 impl A6
 0.02807    42 A2 impl A4
 0.02632    25 A5 xor A6
 0.02632    11 A5 equ A6
 0.02456    37 A1 impl A2
 0.02281    48 A1 impl A6
 0.0193      6 A6
 0.01404    40 A1 impl A3
 0.01228    39 A5 impl A6
 0.00351    47 A2 impl A6
-0.00175    20 A1 equ A6
-0.00175    34 A1 xor A6


								--------------
									Fold  4
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.34912   46 (A2 = 1) and (A3 = 1) and (A1 = 0)
 0.34912   49 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.29298   48 (A1 = 1) and (A5 = 1) and (A4 = 1)
 0.29298   47 (A5 = 1) and (A1 = 1) and (A4 = 1)
 0.27368    3 A3
 0.21053    7 A2 equ A3
 0.21053   20 A2 xor A3
 0.19649   53 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.19649   50 num-of-N((A2 = 1) and (A3 = 1) and (A1 = 0))
 0.1614    51 num-of-N((A5 = 1) and (A1 = 1) and (A4 = 1))
 0.1614    52 num-of-N((A1 = 1) and (A5 = 1) and (A4 = 1))
 0.15088    2 A2
 0.11579   18 A1 equ A5
 0.11579   31 A1 xor A5
 0.11404    5 A5
 0.10702   22 A4 xor A5
 0.10702    9 A4 equ A5
 0.10351   16 A1 equ A4
 0.10351   29 A1 xor A4
 0.1       33 A2 impl A3
 0.1       13 A1 equ A3
 0.1       26 A1 xor A3
 0.09474   41 A3 impl A6
 0.09474   34 A3 impl A4
 0.09298   42 A1 impl A4
 0.08947   44 A1 impl A5
 0.08596   23 A1 xor A2
 0.08596   10 A1 equ A2
 0.08421    4 A4
 0.07544    1 A1
 0.07368    8 A3 equ A4
 0.07368   21 A3 xor A4
 0.07193   15 A3 equ A6
 0.07193   35 A4 impl A5
 0.07193   28 A3 xor A6
 0.05789   37 A3 impl A5
 0.05263   45 A1 impl A6
 0.04912   43 A2 impl A6
 0.04737   27 A2 xor A5
 0.04737   14 A2 equ A5
 0.04561   25 A2 xor A4
 0.04561   12 A2 equ A4
 0.04386   40 A2 impl A5
 0.04035   11 A3 equ A5
 0.04035   30 A2 xor A6
 0.04035   24 A3 xor A5
 0.04035   17 A2 equ A6
 0.03509   38 A2 impl A4
 0.01404   39 A1 impl A3
 0.00526    6 A6
 0.00351   36 A1 impl A2
-0.02807   19 A1 equ A6
-0.02807   32 A1 xor A6


								--------------
									Fold  5
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.31207    52 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.31207    53 (A4 = 1) and (A5 = 1) and (A1 = 1)
 0.21034     3 A3
 0.17241    23 A2 xor A3
 0.17241     8 A2 equ A3
 0.16034    54 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.16034    55 num-of-N((A4 = 1) and (A5 = 1) and (A1 = 1))
 0.15517     2 A2
 0.12759     5 A5
 0.12414     7 A4 equ A5
 0.12414    22 A4 xor A5
 0.10172    10 A1 equ A2
 0.10172    25 A1 xor A2
 0.08793    29 A1 xor A3
 0.08793    49 A1 impl A5
 0.08793    14 A1 equ A3
 0.08621    38 A2 impl A3
 0.08276     4 A4
 0.08103    19 A1 equ A5
 0.08103    34 A1 xor A5
 0.07069    16 A1 equ A4
 0.07069    31 A1 xor A4
 0.06897    48 A3 impl A6
 0.06552    39 A3 impl A4
 0.06207    18 A3 equ A6
 0.06207    42 A3 impl A5
 0.06207    33 A3 xor A6
 0.05862    46 A1 impl A4
 0.05517    32 A2 xor A5
 0.05517    17 A2 equ A5
 0.05517    37 A4 impl A5
 0.05345    50 A2 impl A6
 0.04828    43 A2 impl A4
 0.04655     1 A1
 0.04483    12 A3 equ A5
 0.04483    27 A3 xor A5
 0.04483    24 A3 xor A4
 0.04483     9 A3 equ A4
 0.0431     47 A2 impl A5
 0.04138    13 A2 equ A4
 0.04138    28 A2 xor A4
 0.03448    30 A4 xor A6
 0.03448    35 A2 xor A6
 0.03448    15 A4 equ A6
 0.03448    20 A2 equ A6
 0.02414    11 A5 equ A6
 0.02414    26 A5 xor A6
 0.01379    41 A5 impl A6
 0.01207    45 A4 impl A6
 0.01034     6 A6
 0.00345    44 A1 impl A3
 0.00172    40 A1 impl A2
 0.00172    51 A1 impl A6
-0.01207    36 A1 xor A6
-0.01207    21 A1 equ A6


								--------------
									Fold  6
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.39483    49 (A5 = 1) and (A4 = 1) and (A1 = 1)
 0.23966    51 (A3 = 1) and (A2 = 1) and (A1 = 0)
 0.20172    52 num-of-N((A5 = 1) and (A4 = 1) and (A1 = 1))
 0.18103    50 (A5 = 1) and (A3 = 1) and (A2 = 1)
 0.16724     5 A5
 0.1569      7 A4 equ A5
 0.1569     21 A4 xor A5
 0.13448    53 num-of-N((A5 = 1) and (A3 = 1) and (A2 = 1))
 0.12931     3 A3
 0.11552     9 A2 equ A3
 0.11552    54 num-of-N((A3 = 1) and (A2 = 1) and (A1 = 0))
 0.11552    23 A2 xor A3
 0.11379    18 A1 equ A5
 0.11379    32 A1 xor A5
 0.11034     4 A4
 0.1069     46 A1 impl A5
 0.1         2 A2
 0.08793     8 A1 equ A2
 0.08793    22 A1 xor A2
 0.07759    35 A4 impl A5
 0.07586    12 A1 equ A3
 0.07586    26 A1 xor A3
 0.07414     1 A1
 0.06897    27 A3 xor A5
 0.06897    13 A3 equ A5
 0.0569     15 A1 equ A4
 0.0569     29 A1 xor A4
 0.05517    41 A3 impl A5
 0.05517    37 A2 impl A3
 0.05345    44 A2 impl A5
 0.05172    45 A3 impl A6
