dataset: Spectf heart.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.269745    53 V30==B3of3 and V40==B3of3
 0.26051    100 V30==B3of3 impl V40==B2of3
 0.255096    56 V33==B2of2 and V40==B3of3
 0.216561    99 V30==B3of3 impl V40==B1of3
 0.209236   111 (V40 >= 71) and (V33 >= 63)
 0.182166    61 V30==B2of3 or V40==B2of3
 0.177707    60 V30==B2of3 or V40==B1of3
 0.176433   112 num-of-N((V40 >= 71) and (V33 >= 63))
 0.163376    65 V30==B3of3 or V40==B3of3
 0.157006    92 V33==B2of2 xor V40==B3of3
 0.157006    80 V33==B2of2 equ V40==B3of3
 0.151911   109 V30_x_V40
 0.131529   104 V33==B2of2 impl V40==B3of3
 0.119108   110 V33_x_V40
 0.112102   102 V33==B2of2 impl V40==B1of3
 0.105096    88 V30==B3of3 xor V40==B2of3
 0.105096    76 V30==B3of3 equ V40==B2of3
 0.105096    57 V30==B1of3 or V40==B1of3
 0.094586    64 V30==B3of3 or V40==B2of3
 0.090764    50 V30==B2of3 and V40==B3of3
 0.08758     87 V30==B3of3 xor V40==B1of3
 0.08758     75 V30==B3of3 equ V40==B1of3
 0.083439    84 V30==B2of3 xor V40==B1of3
 0.083439    72 V30==B2of3 equ V40==B1of3
 0.082166    63 V30==B3of3 or V40==B1of3
 0.082166    96 V30==B2of3 impl V40==B1of3
 0.074204    58 V30==B1of3 or V40==B2of3
 0.069427    83 V30==B1of3 xor V40==B3of3
 0.069427    71 V30==B1of3 equ V40==B3of3
 0.061146    89 V30==B3of3 xor V40==B3of3
 0.061146    94 V30==B1of3 impl V40==B2of3
 0.061146    77 V30==B3of3 equ V40==B3of3
 0.059554    59 V30==B1of3 or V40==B3of3
 0.057006    73 V30==B2of3 equ V40==B2of3
 0.057006    85 V30==B2of3 xor V40==B2of3
 0.056051    70 V30==B1of3 equ V40==B2of3
 0.056051    82 V30==B1of3 xor V40==B2of3
 0.054459    45 V30==B1of3 and V40==B1of3
 0.053822    86 V30==B2of3 xor V40==B3of3
 0.053822    74 V30==B2of3 equ V40==B3of3
 0.052229   106 V33 LESSTHAN V40
 0.049682    95 V30==B1of3 impl V40==B3of3
 0.046192    44 V44
 0.045223    78 V33==B2of2 equ V40==B1of3
 0.045223    90 V33==B2of2 xor V40==B1of3
 0.045059    42 V42
 0.044904    97 V30==B2of3 impl V40==B2of3
 0.044084    26 V26
 0.041128    43 V43
 0.037795    41 V41
 0.037248    40 V40
 0.037198    30 V30
 0.035165    25 V25
 0.032484    62 V30==B2of3 or V40==B3of3
 0.025922    16 V16
 0.022274    29 V29
 0.021656    54 V33==B2of2 and V40==B1of3
 0.021597    15 V15
 0.021009     6 V6
 0.020172    10 V10
 0.019878    39 V39
 0.019019    24 V24
 0.016113    36 V36
 0.015795    14 V14
 0.015322    35 V35
 0.014588    32 V32
 0.014331   107 V30 DIFF V40
 0.013927    31 V31
 0.013416    23 V23
 0.013057    98 V30==B2of3 impl V40==B3of3
 0.012173     8 V8
 0.012005    13 V13
 0.010955    18 V18
 0.009388    22 V22
