dataset: cBinClassDisAttr-uniqueInst.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
dataset: cBinClassNumDisAttr.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
dataset: cConcepts-uniqueInst.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
dataset: cDisjunct.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
dataset: cLogicalConcB-uniqueInst.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
dataset: cLogicalConcBNoisy-uniqueInst.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
dataset: cModGroups.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 2.
dataset: cMultiVClassDisAttr-uniqueInst.arff
Testing method: CV, number of folds: 10
Feature selection on validation dataset. Percentage of split (subTrain:validation) 75%:25%
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
Num. of all parameters 3. Num. of max ACC 1.
Num. of all parameters 3. Num. of max ACC 3.
