dataset: Balance scale.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.3176   103 num-of-N((left-distance >= 3) and (right-weight <= 2) and (left-weight >= 2))
 0.3105   104 num-of-N((left-weight >= 3) and (left-distance >= 2) and (right-weight <= 2))
 0.256    105 num-of-N((left-distance >= 3) and (left-weight >= 3))
 0.2542    85 left-distance_x_left-weight
 0.2528   106 num-of-N((left-distance >= 3) and (right-weight <= 2))
 0.2522    88 left-distance_x_right-distance
 0.2485    86 left-distance_x_right-weight
 0.2449    87 right-weight_x_right-distance
 0.2394   102 num-of-N((right-distance <= 2) and (left-weight >= 3))
 0.2354    76 left-distance LESSTHAN right-distance
 0.235     89 right-distance_x_left-weight
 0.2324    99 num-of-N((right-distance <= 2) and (left-distance >= 2))
 0.2318    90 right-weight_x_left-weight
 0.2251    78 right-weight LESSTHAN left-weight
 0.2235   101 num-of-N((right-weight <= 2) and (left-weight >= 2))
 0.223     97 (left-distance >= 3) and (left-weight >= 3)
 0.223      5 left-distance==B2of2 and left-weight==B2of2
 0.2222    74 left-distance LESSTHAN right-weight
 0.22      17 left-distance==B2of2 equ left-weight==B2of2
 0.22      23 left-distance==B2of2 xor left-weight==B2of2
 0.2156    19 right-weight==B2of2 equ right-distance==B2of2
 0.2156    25 right-weight==B2of2 xor right-distance==B2of2
 0.214    100 num-of-N((right-distance <= 1) and (left-distance >= 2))
 0.2136    77 right-distance LESSTHAN left-weight
 0.2117    20 left-distance==B2of2 equ right-distance==B2of2
 0.2117    26 left-distance==B2of2 xor right-distance==B2of2
 0.2081    18 left-distance==B2of2 equ right-weight==B2of2
 0.2081    24 left-distance==B2of2 xor right-weight==B2of2
 0.2067     7 right-weight==B2of2 and right-distance==B2of2
 0.1962    21 right-distance==B2of2 equ left-weight==B2of2
 0.1962    27 right-distance==B2of2 xor left-weight==B2of2
 0.1952    91 (right-distance <= 2) and (left-distance >= 2)
 0.1938    22 right-weight==B2of2 equ left-weight==B2of2
 0.1938    28 right-weight==B2of2 xor left-weight==B2of2
 0.1906    95 (left-distance >= 3) and (right-weight <= 2) and (left-weight >= 2)
 0.1776    93 (right-weight <= 2) and (left-weight >= 2)
 0.1646    30 left-distance==B2of2 impl right-weight==B2of2
 0.1646    98 (left-distance >= 3) and (right-weight <= 2)
 0.1597    96 (left-weight >= 3) and (left-distance >= 2) and (right-weight <= 2)
 0.1517    34 right-weight==B2of2 impl left-weight==B2of2
 0.1486    94 (right-distance <= 2) and (left-weight >= 3)
 0.1413     6 left-distance==B2of2 and right-weight==B2of2
 0.1395     8 left-distance==B2of2 and right-distance==B2of2
 0.1367    32 left-distance==B2of2 impl right-distance==B2of2
 0.1356    37 left-distance==B2of2 and right-weight==B2of2 and left-weight==B2of2
 0.134     33 right-distance==B2of2 impl left-weight==B2of2
 0.1328    35 left-distance==B2of2 and right-weight==B2of2 and right-distance==B2of2
 0.1297    92 (right-distance <= 1) and (left-distance >= 2)
 0.1294    10 right-weight==B2of2 and left-weight==B2of2
