dataset: Australian credit.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.30450885668275934          1811 A4_x_A8
 0.2945249597423412           1849 num-of-N((A8 = 1) and (A10 >= 1))
 0.2808373590982196           1861 num-of-N((A8 = 1) and (A3 <= 0.25))
 0.28051529790659324           212 A5==14 or A8
 0.2779388083735821            615 A4==3 xor A8
 0.2779388083735821            293 A4==3 or A8
 0.2779388083735821            454 A4==3 equ A8
 0.2771336553945161            613 A4==1 xor A8
 0.2771336553945161            452 A4==1 equ A8
 0.2766505636070765            614 A4==2 xor A8
 0.2766505636070765            453 A4==2 equ A8
 0.27584541062801055             8 A8
 0.27584541062801055          1834 (A8 = 1)
 0.27520128824475776           435 A8 equ A10==B1of3
 0.27520128824475776           596 A8 xor A10==B1of3
 0.2743961352656918            210 A5==12 or A8
 0.2735909822866258            371 A5==12 equ A8
 0.2735909822866258            532 A5==12 xor A8
 0.27262479871174666          1796 A5_x_A8
 0.2700483091787355            360 A5==1 equ A8
 0.2700483091787355            521 A5==1 xor A8
 0.2676328502415376            203 A5==5 or A8
 0.2666666666666584            208 A5==10 or A8
 0.26553945249596606           211 A5==13 or A8
 0.26489533011271327           525 A5==5 xor A8
 0.26489533011271327           364 A5==5 equ A8
 0.2616747181964494            373 A5==14 equ A8
 0.2616747181964494            534 A5==14 xor A8
 0.26086956521738336           369 A5==10 equ A8
 0.26086956521738336           530 A5==10 xor A8
 0.2594202898550646           1809 A8_x_A10
 0.25877616747181187           199 A5==1 or A8
 0.25797101449274584           370 A5==11 equ A8
 0.25797101449274584           531 A5==11 xor A8
 0.2573268921094931            200 A5==2 or A8
 0.25491143317229514           368 A5==9 equ A8
 0.25491143317229514           529 A5==9 xor A8
 0.2537842190016028            361 A5==2 equ A8
 0.2537842190016028            522 A5==2 xor A8
 0.2528180354267236            207 A5==9 or A8
 0.25136876006440484           209 A5==11 or A8
 0.25120772946859166          1793 A7_x_A8
 0.24895330112720693           133 A4==2 and A8
 0.24621578099838262           533 A5==13 xor A8
 0.24621578099838262           372 A5==13 equ A8
 0.24573268921094302          1813 A2_x_A8
 0.24492753623187705           367 A5==8 equ A8
 0.24492753623187705           528 A5==8 xor A8
 0.24380032206118468          1259 A2==B2of2 or A5==14 or A8
 0.24154589371979995           524 A5==4 xor A8
 0.24154589371979995           363 A5==4 equ A8
 0.24138486312398674           295 A2==B2of2 or A8
 0.24106280193236035           205 A5==7 or A8
 0.24090177133654717           202 A5==4 or A8
 0.23993558776166798          1246 A2==B2of2 or A5==1 or A8
 0.23993558776166798          1257 A2==B2of2 or A5==12 or A8
 0.23800322061190965           523 A5==3 xor A8
 0.23800322061190965           362 A5==3 equ A8
 0.23703703703703047          1609 A5==14 or A8 or A10==B3of3
 0.23607085346215131           366 A5==7 equ A8
 0.23607085346215131           527 A5==7 xor A8
 0.2359098228663381            365 A5==6 equ A8
 0.2359098228663381            526 A5==6 xor A8
 0.23446054750401935          1570 A5==1 or A8 or A10==B3of3
 0.23413848631239295          1250 A2==B2of2 or A5==5 or A8
