dataset: cBinClassDisAttr-uniqueInst.arff
								--------------
									Fold  1
 0.212385    149 A1==2 xor A2==2
 0.212385    104 A1==2 equ A2==2
 0.209633    324 A1==1 or A2==1 or A3==0
 0.206422    352 num-of-N((A3 = 1) and (A2 = 0) and (A1 = 2))
 0.204128    327 A1==1 or A2==2 or A3==0
 0.202752    348 (A1 = 1) and (A4 = 2)
 0.202752     47 A1==1 and A4==2
 0.200459    301 A1==1 or A2==2 or A4==1
 0.199083    295 A1==1 or A2==0 or A4==1
 0.195413    177 A1==0 xor A4==0
 0.195413    132 A1==0 equ A4==0
 0.194495    160 A1==0 xor A3==1
 0.194495    115 A1==0 equ A3==1
 0.189908     53 A1==0 or A2==2
 0.18945      69 A1==0 or A3==0
 0.18945     193 A1==2 impl A2==1
 0.186697    323 A1==1 or A2==0 or A3==2
 0.186697    353 num-of-N((A4 = 0) and (A2 = 2) and (A1 = 0))
 0.18578      70 A1==0 or A3==1
 0.184862    308 A1==2 or A2==1 or A4==2
 0.182569    296 A1==1 or A2==0 or A4==2
 0.181193    329 A1==1 or A2==2 or A3==2
 0.180275    299 A1==1 or A2==1 or A4==2
 0.180275    322 A1==1 or A2==0 or A3==1
 0.179817      9 A1==1 and A2==0
 0.179817    344 (A1 = 1) and (A2 = 0)
 0.178899    300 A1==1 or A2==2 or A4==0
 0.176606    302 A1==1 or A2==2 or A4==2
 0.176147    290 A1==0 or A2==1 or A4==2
 0.175229    187 A1==0 impl A2==1
 0.174312    350 (A1 = 1) and (A2 = 2)
 0.174312     11 A1==1 and A2==2
 0.172936    298 A1==1 or A2==1 or A4==1
 0.172936    122 A1==2 equ A3==2
 0.172936     57 A1==2 or A2==0
 0.172936    167 A1==2 xor A3==2
 0.172477    307 A1==2 or A2==1 or A4==1
 0.172018     94 A1==2 or A4==1
 0.171101    116 A1==0 equ A3==2
 0.171101    161 A1==0 xor A3==2
 0.171101     87 A1==0 or A4==0
 0.169725    326 A1==1 or A2==1 or A3==2
 0.169266     51 A1==0 or A2==0
 0.168807    183 A1==2 xor A4==0
 0.168807    138 A1==2 equ A4==0
 0.165138    179 A1==0 xor A4==2
 0.165138    134 A1==0 equ A4==2
 0.162844     76 A1==2 or A3==1
 0.160092     93 A1==2 or A4==0
 0.159174    288 A1==0 or A2==1 or A4==0
 0.158257    210 A1==2 impl A3==0
 0.157798    185 A1==2 xor A4==2
 0.157798    140 A1==2 equ A4==2
 0.157339    120 A1==2 equ A3==0
 0.157339    165 A1==2 xor A3==0
 0.156881     71 A1==0 or A3==2
 0.156422    114 A1==0 equ A3==0
 0.156422    320 A1==0 or A2==2 or A3==2
 0.156422    159 A1==0 xor A3==0
 0.155505    318 A1==0 or A2==2 or A3==0
 0.155046    204 A1==0 impl A3==0
 0.153211    184 A1==2 xor A4==1
 0.153211    139 A1==2 equ A4==1
 0.151835     59 A1==2 or A2==2
 0.150917    277 A1==2 and A2==0 and A3==1
 0.150917    345 (A3 = 1) and (A2 = 0) and (A1 = 2)
 0.150459     75 A1==2 or A3==0
 0.149541     95 A1==2 or A4==2
 0.149541    133 A1==0 equ A4==1
 0.149541    178 A1==0 xor A4==1
 0.146789     46 A1==1 and A4==1
 0.146789    224 A1==0 impl A4==2
 0.144495    206 A1==0 impl A3==2
 0.139908    229 A1==2 impl A4==1
 0.139908    333 A1==2 or A2==1 or A3==0
 0.138991    289 A1==0 or A2==1 or A4==1
 0.137615    304 A1==2 or A2==0 or A4==1
 0.136239    223 A1==0 impl A4==1
 0.13578      16 A2==0 and A3==1
 0.133945    230 A1==2 impl A4==2
 0.131651      2 A2
 0.129358     89 A1==0 or A4==2
 0.127523     10 A1==1 and A2==1
 0.126606    212 A1==2 impl A3==2
 0.126147     88 A1==0 or A4==1
 0.125688    305 A1==2 or A2==0 or A4==2
 0.125229    291 A1==0 or A2==2 or A4==0
 0.124771    335 A1==2 or A2==1 or A3==2
 0.123853    194 A1==2 impl A2==2
 0.122936    316 A1==0 or A2==1 or A3==1
 0.122477    228 A1==2 impl A4==0
 0.12156     334 A1==2 or A2==1 or A3==1
 0.119266    200 A2==1 impl A3==2
 0.118349    319 A1==0 or A2==2 or A3==1
 0.11789     205 A1==0 impl A3==1
 0.11789     186 A1==0 impl A2==0
 0.113303     12 A1==2 and A2==0
 0.11055     331 A1==2 or A2==0 or A3==1
 0.107798    306 A1==2 or A2==1 or A4==0
 0.106422    197 A2==0 impl A3==2
 0.105963      6 A1==0 and A2==0
 0.10367     218 A2==1 impl A4==2
 0.102752    293 A1==0 or A2==2 or A4==2
 0.101376     77 A1==2 or A3==2
 0.098624    292 A1==0 or A2==2 or A4==1
 0.097248     32 A1==2 and A3==2
 0.097248    285 A1==0 or A2==0 or A4==0
 0.097248    303 A1==2 or A2==0 or A4==0
 0.09633      27 A1==1 and A3==0
 0.095872    330 A1==2 or A2==0 or A3==0
 0.095872    312 A1==0 or A2==0 or A3==0
 0.095413    340 A2_x_A3
 0.095413    346 (A4 = 0) and (A2 = 2) and (A1 = 0)
 0.095413     14 A1==2 and A2==2
 0.095413    237 A1==0 and A2==2 and A4==0
 0.094954    314 A1==0 or A2==0 or A3==2
 0.094037    311 A1==2 or A2==2 or A4==2
 0.093578     68 A2==2 or A3==2
 0.093578    337 A1==2 or A2==2 or A3==1
 0.093119     43 A1==0 and A4==1
 0.088073    195 A2==0 impl A3==0
 0.088073    342 A2_x_A4
 0.087615     31 A1==2 and A3==1
 0.087156    310 A1==2 or A2==2 or A4==1
 0.08578      65 A2==1 or A3==2
 0.084404    286 A1==0 or A2==0 or A4==1
 0.083945    272 A1==1 and A2==1 and A3==2
 0.081651    287 A1==0 or A2==0 or A4==2
 0.081651     39 A2==2 and A4==0
 0.081193      8 A1==0 and A2==2
 0.079817    332 A1==2 or A2==0 or A3==2
 0.078899    338 A1==2 or A2==2 or A3==2
 0.07844      62 A2==0 or A3==2
 0.077982     45 A1==1 and A4==0
 0.077523    154 A2==1 xor A3==1
 0.077523    109 A2==1 equ A3==1
 0.077064     28 A1==1 and A3==1
 0.076147    336 A1==2 or A2==2 or A3==0
 0.075229    110 A2==1 equ A3==2
 0.075229    155 A2==1 xor A3==2
 0.074771     63 A2==1 or A3==0
 0.072936    245 A1==1 and A2==1 and A4==2
 0.07156      83 A2==1 or A4==2
 0.071101     30 A1==2 and A3==0
 0.071101    173 A2==1 xor A4==2
 0.071101    128 A2==1 equ A4==2
 0.070642    220 A2==2 impl A4==1
 0.067431     25 A1==0 and A3==1
 0.066972     82 A2==1 or A4==1
 0.066514     80 A2==0 or A4==2
 0.066514    152 A2==0 xor A3==2
 0.066514    107 A2==0 equ A3==2
 0.065138    123 A2==0 equ A4==0
 0.065138     44 A1==0 and A4==2
 0.065138    168 A2==0 xor A4==0
 0.064679    112 A2==2 equ A3==1
 0.064679    157 A2==2 xor A3==1
 0.063761     13 A1==2 and A2==1
 0.063761     42 A1==0 and A4==0
 0.061927    171 A2==1 xor A4==0
 0.061927    126 A2==1 equ A4==0
 0.061468    170 A2==0 xor A4==2
 0.061468    125 A2==0 equ A4==2
 0.06055     313 A1==0 or A2==0 or A3==1
 0.060092     19 A2==1 and A3==1
 0.059633    106 A2==0 equ A3==1
 0.059633    151 A2==0 xor A3==1
 0.057798     79 A2==0 or A4==1
 0.057798      7 A1==0 and A2==1
 0.057339    127 A2==1 equ A4==1
 0.057339    172 A2==1 xor A4==1
 0.055505    247 A1==1 and A2==2 and A4==1
 0.054587    309 A1==2 or A2==2 or A4==0
 0.054128    124 A2==0 equ A4==1
 0.054128    169 A2==0 xor A4==1
 0.053211     67 A2==2 or A3==1
 0.052752     48 A1==2 and A4==0
 0.051376    241 A1==1 and A2==0 and A4==1
 0.050917    215 A2==0 impl A4==2
 0.050917     86 A2==2 or A4==2
 0.050459    113 A2==2 equ A3==2
 0.050459    158 A2==2 xor A3==2
 0.05         78 A2==0 or A4==0
 0.05        221 A2==2 impl A4==2
 0.049541    217 A2==1 impl A4==1
 0.049541    198 A2==1 impl A3==0
 0.049083    267 A1==1 and A2==0 and A3==0
 0.047706    214 A2==0 impl A4==1
 0.046789    269 A1==1 and A2==0 and A3==2
 0.04633      36 A2==1 and A4==0
 0.04633      26 A1==0 and A3==2
 0.045872     50 A1==2 and A4==2
 0.044037    108 A2==1 equ A3==0
 0.044037    153 A2==1 xor A3==0
 0.041284    274 A1==1 and A2==2 and A3==1
 0.040826    275 A1==1 and A2==2 and A3==2
 0.039908    131 A2==2 equ A4==2
 0.039908    240 A1==1 and A2==0 and A4==0
 0.039908    176 A2==2 xor A4==2
 0.037156    174 A2==2 xor A4==0
 0.037156    129 A2==2 equ A4==0
 0.03578     243 A1==1 and A2==1 and A4==0
 0.035321     49 A1==2 and A4==1
 0.034862    248 A1==1 and A2==2 and A4==2
 0.033945     66 A2==2 or A3==0
 0.033486    242 A1==1 and A2==0 and A4==2
 0.033486    105 A2==0 equ A3==0
 0.033486    150 A2==0 xor A3==0
 0.032569    203 A2==2 impl A3==2
 0.031193     81 A2==1 or A4==0
 0.031193    259 A1==0 and A2==0 and A3==1
 0.030275     64 A2==1 or A3==1
 0.029817    271 A1==1 and A2==1 and A3==1
 0.029358     24 A1==0 and A3==0
 0.028899    130 A2==2 equ A4==1
 0.028899    175 A2==2 xor A4==1
 0.02844     216 A2==1 impl A4==0
 0.027982    273 A1==1 and A2==2 and A3==0
 0.026606    251 A1==2 and A2==0 and A4==2
 0.026147    238 A1==0 and A2==2 and A4==1
 0.026147    249 A1==2 and A2==0 and A4==0
 0.026147    268 A1==1 and A2==0 and A3==1
 0.025229     60 A2==0 or A3==0
 0.024771    196 A2==0 impl A3==1
 0.024312    213 A2==0 impl A4==0
 0.024312    244 A1==1 and A2==1 and A4==1
 0.022936    278 A1==2 and A2==0 and A3==2
 0.022936     85 A2==2 or A4==1
 0.022936    111 A2==2 equ A3==0
 0.022936    156 A2==2 xor A3==0
 0.02156     231 A1==0 and A2==0 and A4==0
 0.02156      37 A2==1 and A4==1
 0.02156     246 A1==1 and A2==2 and A4==0
 0.019725    255 A1==2 and A2==2 and A4==0
 0.019725    283 A1==2 and A2==2 and A3==1
 0.018807     33 A2==0 and A4==0
 0.018349    250 A1==2 and A2==0 and A4==1
 0.01789     266 A1==0 and A2==2 and A3==2
 0.017431    270 A1==1 and A2==1 and A3==0
 0.016972    201 A2==2 impl A3==0
 0.016514    264 A1==0 and A2==2 and A3==0
 0.016514    257 A1==2 and A2==2 and A4==2
 0.015596    199 A2==1 impl A3==1
 0.015596    233 A1==0 and A2==0 and A4==2
 0.014679    232 A1==0 and A2==0 and A4==1
 0.01422      18 A2==1 and A3==0
 0.01422     219 A2==2 impl A4==0
 0.012844    265 A1==0 and A2==2 and A3==1
 0.012844    276 A1==2 and A2==0 and A3==0
 0.012385    282 A1==2 and A2==2 and A3==0
 0.011927    260 A1==0 and A2==0 and A3==2
 0.010092    254 A1==2 and A2==1 and A4==2
 0.009174    281 A1==2 and A2==1 and A3==2
 0.008716     22 A2==2 and A3==1
 0.008716     35 A2==0 and A4==2
 0.007798    258 A1==0 and A2==0 and A3==0
 0.005505    239 A1==0 and A2==2 and A4==2
 0.005505     34 A2==0 and A4==1
 0.004587    263 A1==0 and A2==1 and A3==2
 0.004587    253 A1==2 and A2==1 and A4==1
 0.004128     38 A2==1 and A4==2
 0.002752      3 A3
 0.002752    284 A1==2 and A2==2 and A3==2
 0.002752    236 A1==0 and A2==1 and A4==2
 0.002294    280 A1==2 and A2==1 and A3==1
 0.001835    234 A1==0 and A2==1 and A4==0
 0.001835     15 A2==0 and A3==0
 0.001376    261 A1==0 and A2==1 and A3==0
 0.000917     21 A2==2 and A3==0
 0.000917    202 A2==2 impl A3==1
 0.000459    256 A1==2 and A2==2 and A4==1
 0.000459     20 A2==1 and A3==2
-0.000917    279 A1==2 and A2==1 and A3==0
-0.002294    262 A1==0 and A2==1 and A3==1
-0.002294    252 A1==2 and A2==1 and A4==0
-0.002752    235 A1==0 and A2==1 and A4==1
-0.003211     40 A2==2 and A4==1
-0.007339     41 A2==2 and A4==2
-0.008257     17 A2==0 and A3==2
-0.01422      84 A2==2 or A4==0
-0.015596     61 A2==0 or A3==1
-0.01789       4 A4
-0.022936     23 A2==2 and A3==2
-0.068807      5 A5


								--------------
									Fold  2
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.5486238532109976         347 (A1 = 1)
 0.5311926605504482           1 A1
 0.49449541284402826        356 num-of-N((A1 = 1) and (A2 = 2))
 0.4862385321100838         339 A1_x_A2
 0.473853211009167          351 num-of-N((A1 = 1) and (A2 = 0))
 0.45091743119265454        190 A1==1 impl A2==1
 0.44266055045871006         73 A1==1 or A3==1
 0.4334862385321051         118 A1==1 equ A3==1
 0.4334862385321051         163 A1==1 xor A3==1
 0.4298165137614631         145 A1==1 xor A2==1
 0.4298165137614631         100 A1==1 equ A2==1
 0.4256880733944909         101 A1==1 equ A2==2
 0.4256880733944909         146 A1==1 xor A2==2
 0.4206422018348581         354 num-of-N((A1 = 1) and (A4 = 2))
 0.41834862385320687        355 num-of-N((A1 = 1) and (A3 = 2))
 0.41559633027522536         90 A1==1 or A4==0
 0.4133027522935741         135 A1==1 equ A4==0
 0.4133027522935741         180 A1==1 xor A4==0
 0.4114678899082531         144 A1==1 xor A2==0
 0.4114678899082531          99 A1==1 equ A2==0
 0.4082568807339414         341 A1_x_A3
 0.4064220183486204         208 A1==1 impl A3==1
 0.3889908256880709         343 A1_x_A4
 0.3784403669724752         225 A1==1 impl A4==0
 0.36972477064220044        182 A1==1 xor A4==2
 0.36972477064220044        137 A1==1 equ A4==2
 0.36284403669724674        164 A1==1 xor A3==2
 0.36284403669724674        119 A1==1 equ A3==2
 0.3619266055045862          54 A1==1 or A2==0
 0.36100917431192575         56 A1==1 or A2==2
 0.3587155963302745         162 A1==1 xor A3==0
 0.3587155963302745         117 A1==1 equ A3==0
 0.34724770642201824        181 A1==1 xor A4==1
 0.34724770642201824        136 A1==1 equ A4==1
 0.32110091743119407        226 A1==1 impl A4==1
 0.32018348623853354         55 A1==1 or A2==1
 0.31834862385321255        189 A1==1 impl A2==0
 0.31376146788991005        207 A1==1 impl A3==0
 0.3068807339449563          58 A1==2 or A2==1
 0.30045871559633286        191 A1==1 impl A2==2
 0.29495412844036983        294 A1==1 or A2==0 or A4==0
 0.29220183486238827        328 A1==1 or A2==2 or A3==1
 0.2802752293578009          91 A1==1 or A4==1
 0.27935779816514034        227 A1==1 impl A4==2
 0.27431192660550724        209 A1==1 impl A3==2
 0.2660550458715622          72 A1==1 or A3==0
 0.2605504587155988         148 A1==2 xor A2==1
 0.2605504587155988         103 A1==2 equ A2==1
 0.25733944954128685         74 A1==1 or A3==2
 0.25642201834862627         92 A1==1 or A4==2
 0.2555045871559657          52 A1==0 or A2==1
 0.25412844036697485        325 A1==1 or A2==1 or A3==1
 0.24266055045871782        149 A1==2 xor A2==2
 0.24266055045871782        104 A1==2 equ A2==2
 0.23899082568807556        211 A1==2 impl A3==1
 0.22935779816513965        308 A1==2 or A2==1 or A4==2
 0.22889908256880936        297 A1==1 or A2==1 or A4==0
 0.21834862385321288         97 A1==0 equ A2==1
 0.21834862385321288        142 A1==0 xor A2==1
 0.21743119266055233        102 A1==2 equ A2==0
 0.21743119266055233        147 A1==2 xor A2==0
 0.21651376146789175        349 (A1 = 1) and (A3 = 2)
 0.21651376146789175         29 A1==1 and A3==2
 0.2151376146789009         348 (A1 = 1) and (A4 = 2)
 0.2151376146789009          47 A1==1 and A4==2
 0.2105504587155981         143 A1==0 xor A2==2
 0.2105504587155981          98 A1==0 equ A2==2
 0.21009174311926782        121 A1==2 equ A3==1
 0.21009174311926782        166 A1==2 xor A3==1
 0.20917431192660724        192 A1==2 impl A2==0
 0.202293577981653           11 A1==1 and A2==2
 0.202293577981653          322 A1==1 or A2==0 or A3==1
 0.202293577981653          350 (A1 = 1) and (A2 = 2)
 0.20091743119266217        222 A1==0 impl A4==0
 0.2004587155963319         307 A1==2 or A2==1 or A4==1
 0.19862385321101078        301 A1==1 or A2==2 or A4==1
 0.19587155963302907        295 A1==1 or A2==0 or A4==1
 0.19541284403669879        321 A1==1 or A2==0 or A3==0
 0.19541284403669879         96 A1==0 equ A2==0
 0.19541284403669879        141 A1==0 xor A2==0
 0.19495412844036852        188 A1==0 impl A2==2
 0.18944954128440514        299 A1==1 or A2==1 or A4==2
 0.18577981651376288        317 A1==0 or A2==1 or A3==2
 0.18394495412844175         57 A1==2 or A2==0
 0.18073394495412978        183 A1==2 xor A4==0
 0.18073394495412978        138 A1==2 equ A4==0
 0.1798165137614692         160 A1==0 xor A3==1
 0.1798165137614692         115 A1==0 equ A3==1
 0.17752293577981781         94 A1==2 or A4==1
 0.17660550458715724         70 A1==0 or A3==1
 0.17660550458715724        327 A1==1 or A2==2 or A3==0
 0.17568807339449669        326 A1==1 or A2==1 or A3==2
 0.1747706422018361         334 A1==2 or A2==1 or A3==1
 0.17431192660550585        344 (A1 = 1) and (A2 = 0)
 0.17431192660550585          9 A1==1 and A2==0
 0.17385321100917556         93 A1==2 or A4==0
 0.17339449541284527         76 A1==2 or A3==1
 0.17293577981651498        140 A1==2 equ A4==2
 0.17293577981651498        185 A1==2 xor A4==2
 0.17247706422018472        167 A1==2 xor A3==2
 0.17247706422018472        122 A1==2 equ A3==2
 0.17247706422018472        352 num-of-N((A3 = 1) and (A2 = 0) and (A1 = 2))
 0.17155963302752414        329 A1==1 or A2==2 or A3==2
 0.1701834862385333         302 A1==1 or A2==2 or A4==2
 0.169724770642203          300 A1==1 or A2==2 or A4==0
 0.16880733944954246        298 A1==1 or A2==1 or A4==1
 0.16880733944954246        193 A1==2 impl A2==1
 0.16788990825688188         95 A1==2 or A4==2
 0.16605504587156075        335 A1==2 or A2==1 or A3==2
 0.16422018348623962         59 A1==2 or A2==2
 0.16422018348623962        177 A1==0 xor A4==0
 0.16422018348623962        132 A1==0 equ A4==0
 0.16376146788990936        120 A1==2 equ A3==0
 0.16376146788990936        165 A1==2 xor A3==0
 0.16146788990825794         69 A1==0 or A3==0
 0.16100917431192766        324 A1==1 or A2==1 or A3==0
 0.1605504587155974         187 A1==0 impl A2==1
 0.15917431192660653         53 A1==0 or A2==2
 0.15917431192660653        353 num-of-N((A4 = 0) and (A2 = 2) and (A1 = 0))
 0.1577981651376157         296 A1==1 or A2==0 or A4==2
 0.155045871559634           27 A1==1 and A3==0
 0.15458715596330372        323 A1==1 or A2==0 or A3==2
 0.1527522935779826         305 A1==2 or A2==0 or A4==2
 0.15137614678899175        161 A1==0 xor A3==2
 0.15137614678899175        116 A1==0 equ A3==2
 0.14816513761467978        114 A1==0 equ A3==0
 0.14816513761467978        159 A1==0 xor A3==0
 0.1477064220183495          75 A1==2 or A3==0
 0.1477064220183495         315 A1==0 or A2==1 or A3==0
 0.1477064220183495         184 A1==2 xor A4==1
 0.1477064220183495         139 A1==2 equ A4==1
 0.1472477064220192          71 A1==0 or A3==2
 0.14449541284403752         10 A1==1 and A2==1
 0.14449541284403752        134 A1==0 equ A4==2
 0.14449541284403752        179 A1==0 xor A4==2
 0.14403669724770723        304 A1==2 or A2==0 or A4==1
 0.14311926605504668        210 A1==2 impl A3==0
 0.1422018348623861         229 A1==2 impl A4==1
 0.14082568807339527        290 A1==0 or A2==1 or A4==2
 0.13990825688073472        333 A1==2 or A2==1 or A3==0
 0.13899082568807414        316 A1==0 or A2==1 or A3==1
 0.1376146788990833          51 A1==0 or A2==0
 0.13623853211009246         87 A1==0 or A4==0
 0.13577981651376217        320 A1==0 or A2==2 or A3==2
 0.13577981651376217        228 A1==2 impl A4==0
 0.13440366972477133        212 A1==2 impl A3==2
 0.1321100917431199         318 A1==0 or A2==2 or A3==0
 0.1321100917431199          46 A1==1 and A4==1
 0.13165137614678962        306 A1==2 or A2==1 or A4==0
 0.13027522935779878        230 A1==2 impl A4==2
 0.12935779816513823         77 A1==2 or A3==2
 0.12614678899082624        224 A1==0 impl A4==2
 0.12614678899082624        223 A1==0 impl A4==1
 0.12477064220183541        205 A1==0 impl A3==1
 0.12201834862385372        206 A1==0 impl A3==2
 0.12110091743119315        204 A1==0 impl A3==0
 0.12018348623853259        133 A1==0 equ A4==1
 0.12018348623853259        178 A1==0 xor A4==1
 0.1174311926605509         194 A1==2 impl A2==2
 0.11651376146789033        288 A1==0 or A2==1 or A4==0
 0.11513761467889949        200 A2==1 impl A3==2
 0.1146788990825692          88 A1==0 or A4==1
 0.11422018348623893        186 A1==0 impl A2==0
 0.11192660550458751        331 A1==2 or A2==0 or A3==1
 0.11192660550458751        218 A2==1 impl A4==2
 0.10917431192660583        346 (A4 = 0) and (A2 = 2) and (A1 = 0)
 0.10917431192660583        237 A1==0 and A2==2 and A4==0
 0.10779816513761498        289 A1==0 or A2==1 or A4==1
 0.10779816513761498          2 A2
 0.10688073394495441         89 A1==0 or A4==2
 0.10642201834862414        332 A1==2 or A2==0 or A3==2
 0.10596330275229385         14 A1==2 and A2==2
 0.10504587155963328        303 A1==2 or A2==0 or A4==0
 0.10458715596330301        330 A1==2 or A2==0 or A3==0
 0.10321100917431215         39 A2==2 and A4==0
 0.10183486238532131        319 A1==0 or A2==2 or A3==1
 0.09954128440366991        311 A1==2 or A2==2 or A4==2
 0.09954128440366991        310 A1==2 or A2==2 or A4==1
 0.09862385321100935        337 A1==2 or A2==2 or A3==1
 0.09633027522935793        338 A1==2 or A2==2 or A3==2
 0.09357798165137625        277 A1==2 and A2==0 and A3==1
 0.09357798165137625        293 A1==0 or A2==2 or A4==2
 0.09357798165137625        345 (A3 = 1) and (A2 = 0) and (A1 = 2)
 0.09266055045871568        291 A1==0 or A2==2 or A4==0
 0.08853211009174314         68 A2==2 or A3==2
 0.08761467889908257         30 A1==2 and A3==0
 0.08669724770642202        314 A1==0 or A2==0 or A3==2
 0.08623853211009173         32 A1==2 and A3==2
 0.08623853211009173        285 A1==0 or A2==0 or A4==0
 0.08532110091743117        340 A2_x_A3
 0.08532110091743117          8 A1==0 and A2==2
 0.0844036697247706          83 A2==1 or A4==2
 0.0844036697247706          16 A2==0 and A3==1
 0.08394495412844033        336 A1==2 or A2==2 or A3==0
 0.08302752293577977         45 A1==1 and A4==0
 0.08256880733944948        272 A1==1 and A2==1 and A3==2
 0.08119266055045864        245 A1==1 and A2==1 and A4==2
 0.08073394495412835        312 A1==0 or A2==0 or A3==0
 0.07981651376146778          6 A1==0 and A2==0
 0.07889908256880723        342 A2_x_A4
 0.07889908256880723        154 A2==1 xor A3==1
 0.07889908256880723        109 A2==1 equ A3==1
 0.07844036697247694        128 A2==1 equ A4==2
 0.07844036697247694        173 A2==1 xor A4==2
 0.07660550458715581        221 A2==2 impl A4==2
 0.07614678899082554        292 A1==0 or A2==2 or A4==1
 0.07431192660550441         43 A1==0 and A4==1
 0.07431192660550441         28 A1==1 and A3==1
 0.07064220183486221         44 A1==0 and A4==2
 0.06972477064220166         31 A1==2 and A3==1
 0.0692660550458714         287 A1==0 or A2==0 or A4==2
 0.06880733944954112        110 A2==1 equ A3==2
 0.06880733944954112        220 A2==2 impl A4==1
 0.06880733944954112        155 A2==1 xor A3==2
 0.06834862385321085         12 A1==2 and A2==0
 0.06834862385321085        157 A2==2 xor A3==1
 0.06834862385321085        112 A2==2 equ A3==1
 0.0674311926605503          42 A1==0 and A4==0
 0.06651376146788975         86 A2==2 or A4==2
 0.0655963302752292         267 A1==1 and A2==0 and A3==0
 0.06513761467889893        126 A2==1 equ A4==0
 0.06513761467889893         65 A2==1 or A3==2
 0.06513761467889893        171 A2==1 xor A4==0
 0.06422018348623838        309 A1==2 or A2==2 or A4==0
 0.06376146788990811          7 A1==0 and A2==1
 0.061926605504587014       247 A1==1 and A2==2 and A4==1
 0.061926605504587014        64 A2==1 or A3==1
 0.061926605504587014       313 A1==0 or A2==0 or A3==1
 0.058256880733944826       286 A1==0 or A2==0 or A4==1
 0.05779816513761455        273 A1==1 and A2==2 and A3==0
 0.057339449541284275       108 A2==1 equ A3==0
 0.057339449541284275        82 A2==1 or A4==1
 0.057339449541284275       153 A2==1 xor A3==0
 0.05642201834862373        158 A2==2 xor A3==2
 0.05642201834862373         63 A2==1 or A3==0
 0.05642201834862373        113 A2==2 equ A3==2
 0.055045871559632906       172 A2==1 xor A4==1
 0.055045871559632906       127 A2==1 equ A4==1
 0.055045871559632906       131 A2==2 equ A4==2
 0.055045871559632906       176 A2==2 xor A4==2
 0.05366972477064209         80 A2==0 or A4==2
 0.05275229357798154         36 A2==1 and A4==0
 0.05137614678899072        217 A2==1 impl A4==1
 0.05091743119266044         50 A1==2 and A4==2
