dataset: Balance scale.arff
								--------------
									Fold  1
 0.1291    36 left-weight==B2of2 and left-distance==B2of2 and right-distance==B2of2
 0.1273    32 left-weight==B2of2 impl right-weight==B2of2
 0.1273    99 (right-weight <= 2) and (left-weight >= 3)
 0.1197    67 left-weight MULTIPLY left-distance
 0.1186    38 left-weight==B2of2 and right-weight==B2of2 and right-distance==B2of2
 0.1155    69 right-weight MULTIPLY right-distance
 0.1143    10 left-weight==B2of2 and right-distance==B2of2
 0.1082    31 right-weight==B2of2 impl right-distance==B2of2
 0.1071    50 left-distance SUBTRACT right-weight
 0.1055    53 left-distance SUBTRACT right-distance
 0.1046    29 left-weight==B2of2 impl left-distance==B2of2
 0.1029    52 left-weight SUBTRACT right-weight
 0.102     43 left-weight ADD left-distance
 0.1006     2 left-distance
 0.0997    45 right-weight ADD right-distance
 0.0995    54 left-weight SUBTRACT right-distance
 0.0978    57 left-distance DIVIDE right-weight
 0.0969    58 right-weight DIVIDE left-distance
 0.0964     3 right-weight
 0.0959    62 right-weight DIVIDE left-weight
 0.0954    64 right-distance DIVIDE left-distance
 0.0948    63 left-distance DIVIDE right-distance
 0.0914     4 right-distance
 0.0905    66 right-distance DIVIDE left-weight
 0.0903     1 left-weight
 0.0899    65 left-weight DIVIDE right-distance
 0.0895    83 left-distance DIFF right-distance
 0.0881    61 left-weight DIVIDE right-weight
 0.0845    82 left-weight DIFF right-weight
 0.0842    80 left-distance DIFF right-weight
 0.0819    84 left-weight DIFF right-distance
 0.073     16 left-weight==B2of2 or right-distance==B2of2
 0.0727    13 right-weight==B2of2 or right-distance==B2of2
 0.0691    11 left-weight==B2of2 or left-distance==B2of2
 0.0653    15 left-distance==B2of2 or right-distance==B2of2
 0.061     56 left-distance DIVIDE left-weight
 0.0583    55 left-weight DIVIDE left-distance
 0.0581    12 left-distance==B2of2 or right-weight==B2of2
 0.0566    59 right-weight DIVIDE right-distance
 0.0559    60 right-distance DIVIDE right-weight
 0.0557    75 right-weight LESSTHAN right-distance
 0.0553    14 left-weight==B2of2 or right-weight==B2of2
 0.0553    68 left-distance MULTIPLY right-weight
 0.0531    71 left-distance MULTIPLY right-distance
 0.0515    73 left-weight LESSTHAN left-distance
 0.0502    70 left-weight MULTIPLY right-weight
 0.0499    72 left-weight MULTIPLY right-distance
 0.047     49 left-weight SUBTRACT left-distance
 0.0456    51 right-weight SUBTRACT right-distance
 0.0453    47 left-distance ADD right-distance
 0.0442    44 left-distance ADD right-weight
 0.0426    48 left-weight ADD right-distance
 0.0419    46 left-weight ADD right-weight
 0.0302    42 left-weight==B2of2 or right-weight==B2of2 or right-distance==B2of2
 0.0296    79 left-weight DIFF left-distance
 0.0283    40 left-weight==B2of2 or left-distance==B2of2 or right-distance==B2of2
 0.0236    41 left-weight==B2of2 or left-distance==B2of2 or right-weight==B2of2
 0.0216    81 right-weight DIFF right-distance
 0.0206    39 left-distance==B2of2 or right-weight==B2of2 or right-distance==B2of2


								--------------
									Fold  2
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.2992    153 num-of-N((left-weight >= 3) and (left-distance >= 3) and (right-distance <= 3))
 0.2729    128 left-distance_x_right-weight
 0.2672    129 right-weight_x_right-distance
 0.2591    127 left-weight_x_left-distance
 0.2563    150 num-of-N((right-distance <= 1) and (left-weight >= 2) and (right-weight <= 3))
 0.2559    131 left-weight_x_right-weight
 0.2462    119 left-weight LESSTHAN right-weight
 0.2456    156 num-of-N((right-distance <= 2) and (left-distance >= 3))
 0.2422    130 left-distance_x_right-distance
 0.2416    154 num-of-N((right-weight <= 2) and (left-weight >= 3))
 0.2409    147 num-of-N((right-weight <= 1) and (left-distance >= 2))
 0.235     116 left-distance LESSTHAN right-weight
 0.2309      5 left-weight==B2of2 and left-distance==B2of2
 0.2307    148 num-of-N((left-distance >= 4) and (left-weight >= 2) and (right-weight <= 3))
 0.2299     29 left-weight==B2of2 equ left-distance==B2of2
 0.2299     41 left-weight==B2of2 xor left-distance==B2of2
 0.2297    149 num-of-N((right-distance <= 2) and (left-weight >= 3))
 0.2254    132 left-weight_x_right-distance
 0.2251    152 num-of-N((left-weight >= 4) and (left-distance >= 3))
 0.2239    145 num-of-N((right-distance <= 1) and (left-distance >= 2))
 0.2211     33 right-weight==B1of3 equ right-distance==B2of2
 0.2211     45 right-weight==B1of3 xor right-distance==B2of2
 0.2183     18 left-distance==B2of2 or right-weight==B1of3
 0.2146    155 num-of-N((right-weight <= 1) and (right-distance <= 3))
 0.2135    118 left-distance LESSTHAN right-distance
 0.2116     30 left-distance==B2of2 equ right-weight==B1of3
 0.2116     42 left-distance==B2of2 xor right-weight==B1of3
 0.2096    120 left-weight LESSTHAN right-distance
 0.2046     49 left-weight==B2of2 xor right-weight==B1of3
 0.2046     37 left-weight==B2of2 equ right-weight==B1of3
 0.2019     48 left-distance==B2of2 xor right-distance==B2of2
 0.2019     36 left-distance==B2of2 equ right-distance==B2of2
 0.1988     25 left-weight==B2of2 or right-weight==B1of3
 0.1905     40 left-weight==B2of2 equ right-distance==B2of2
 0.1905     52 left-weight==B2of2 xor right-distance==B2of2
 0.1798    141 (left-weight >= 3) and (left-distance >= 3) and (right-distance <= 3)
 0.1794     32 left-distance==B2of2 equ right-weight==B3of3
 0.1794     44 left-distance==B2of2 xor right-weight==B3of3
 0.1789     46 right-weight==B2of3 xor right-distance==B2of2
 0.1789     34 right-weight==B2of3 equ right-distance==B2of2
 0.1704     43 left-distance==B2of2 xor right-weight==B2of3
 0.1704     31 left-distance==B2of2 equ right-weight==B2of3
 0.1666     47 right-weight==B3of3 xor right-distance==B2of2
 0.1666     35 right-weight==B3of3 equ right-distance==B2of2
 0.1631     56 left-distance==B2of2 impl right-weight==B3of3
 0.1622     38 left-weight==B2of2 equ right-weight==B2of3
 0.1622     50 left-weight==B2of2 xor right-weight==B2of3
 0.1618    135 (right-weight <= 1) and (left-distance >= 2)
 0.1607    140 (left-weight >= 4) and (left-distance >= 3)
 0.1581     54 left-distance==B2of2 impl right-weight==B1of3
 0.157      10 right-weight==B2of3 and right-distance==B2of2
 0.1556    151 num-of-N((left-weight >= 4) and (left-distance >= 4))
 0.1495     61 left-weight==B2of2 impl right-weight==B1of3
 0.1489     39 left-weight==B2of2 equ right-weight==B3of3
 0.1489     51 left-weight==B2of2 xor right-weight==B3of3
 0.1485     60 left-distance==B2of2 impl right-distance==B2of2
 0.1485    144 (right-distance <= 2) and (left-distance >= 3)
 0.1422     63 left-weight==B2of2 impl right-weight==B3of3
 0.1386    142 (right-weight <= 2) and (left-weight >= 3)
 0.1383     65 left-weight==B2of2 and left-distance==B2of2 and right-distance==B2of2
 0.1326    133 (right-distance <= 1) and (left-distance >= 2)
 0.1297     16 left-weight==B2of2 and right-distance==B2of2
 0.1294    146 num-of-N((right-distance <= 2) and (left-weight >= 5))
 0.1289     11 right-weight==B3of3 and right-distance==B2of2
 0.1288    136 (left-distance >= 4) and (left-weight >= 2) and (right-weight <= 3)
 0.128      64 left-weight==B2of2 impl right-distance==B2of2
 0.128     137 (right-distance <= 2) and (left-weight >= 3)
 0.1275     62 left-weight==B2of2 impl right-weight==B2of3
 0.127      55 left-distance==B2of2 impl right-weight==B2of3
 0.126       7 left-distance==B2of2 and right-weight==B2of3
 0.1256     12 left-distance==B2of2 and right-distance==B2of2
 0.1228     21 right-weight==B1of3 or right-distance==B2of2
 0.1206     14 left-weight==B2of2 and right-weight==B2of3
 0.12       53 left-weight==B2of2 impl left-distance==B2of2
 0.1193    111 right-weight MULTIPLY right-distance
 0.1186    109 left-weight MULTIPLY left-distance
 0.1165     73 left-weight==B2of2 and right-weight==B2of3 and right-distance==B2of2
 0.1145     70 left-weight==B2of2 and left-distance==B2of2 and right-weight==B2of3
 0.1143    139 (left-weight >= 4) and (left-distance >= 4)
 0.1124     67 left-distance==B2of2 and right-weight==B2of3 and right-distance==B2of2
 0.1062     92 left-distance SUBTRACT right-weight
 0.1052     95 left-weight SUBTRACT right-weight
 0.1049     20 left-distance==B2of2 or right-weight==B3of3
 0.1032     99 left-distance DIVIDE right-weight
 0.102      87 right-weight ADD right-distance
 0.1019     94 left-distance SUBTRACT right-distance
 0.1014     96 left-weight SUBTRACT right-distance
 0.1004      3 right-weight
 0.0997    105 left-weight DIVIDE right-weight
 0.0994     85 left-weight ADD left-distance
 0.0972    125 left-weight DIFF right-weight
 0.0965    106 right-weight DIVIDE left-weight
 0.0965      2 left-distance
 0.0964    107 left-weight DIVIDE right-distance
 0.0958      6 left-distance==B2of2 and right-weight==B1of3
 0.0955    100 right-weight DIVIDE left-distance
 0.0951    104 right-distance DIVIDE left-distance
 0.0934      9 right-weight==B1of3 and right-distance==B2of2
 0.0932      4 right-distance
 0.0931      1 left-weight
 0.0931     13 left-weight==B2of2 and right-weight==B1of3
 0.0925    103 left-distance DIVIDE right-distance
 0.0919    108 right-distance DIVIDE left-weight
 0.091     122 left-distance DIFF right-weight
 0.0864     26 left-weight==B2of2 or right-weight==B2of3
 0.0849     19 left-distance==B2of2 or right-weight==B2of3
 0.084      22 right-weight==B2of3 or right-distance==B2of2
 0.0827    143 (right-weight <= 1) and (right-distance <= 3)
 0.0823    126 left-weight DIFF right-distance
 0.0793    124 left-distance DIFF right-distance
 0.0789     71 left-weight==B2of2 and left-distance==B2of2 and right-weight==B3of3
 0.0789     76 left-distance==B2of2 or right-weight==B1of3 or right-distance==B2of2
 0.0755     23 right-weight==B3of3 or right-distance==B2of2
 0.0744     68 left-distance==B2of2 and right-weight==B3of3 and right-distance==B2of2
 0.0734     27 left-weight==B2of2 or right-weight==B3of3
 0.0725     15 left-weight==B2of2 and right-weight==B3of3
 0.0712      8 left-distance==B2of2 and right-weight==B3of3
 0.0711     74 left-weight==B2of2 and right-weight==B3of3 and right-distance==B2of2
 0.0694     24 left-distance==B2of2 or right-distance==B2of2
 0.0688    138 (right-distance <= 1) and (left-weight >= 2) and (right-weight <= 3)
 0.0658     79 left-weight==B2of2 or left-distance==B2of2 or right-weight==B1of3
 0.0651    102 right-distance DIVIDE right-weight
 0.0635     59 right-weight==B3of3 impl right-distance==B2of2
 0.0628     97 left-weight DIVIDE left-distance
 0.0618     82 left-weight==B2of2 or right-weight==B1of3 or right-distance==B2of2
 0.0615     17 left-weight==B2of2 or left-distance==B2of2
 0.061     101 right-weight DIVIDE right-distance
 0.0592     98 left-distance DIVIDE left-weight
 0.0589     66 left-distance==B2of2 and right-weight==B1of3 and right-distance==B2of2
 0.0583     72 left-weight==B2of2 and right-weight==B1of3 and right-distance==B2of2
 0.0581     58 right-weight==B2of3 impl right-distance==B2of2
 0.0566    115 left-weight LESSTHAN left-distance
 0.056     110 left-distance MULTIPLY right-weight
 0.0543    117 right-weight LESSTHAN right-distance
 0.0536    112 left-distance MULTIPLY right-distance
 0.0529    113 left-weight MULTIPLY right-weight
 0.0529    114 left-weight MULTIPLY right-distance
 0.0523     28 left-weight==B2of2 or right-distance==B2of2
 0.0486     93 right-weight SUBTRACT right-distance
 0.0484     91 left-weight SUBTRACT left-distance
 0.0479     86 left-distance ADD right-weight
 0.0453     88 left-distance ADD right-distance
 0.0436     89 left-weight ADD right-weight
 0.0415     78 left-distance==B2of2 or right-weight==B3of3 or right-distance==B2of2
 0.0414     90 left-weight ADD right-distance
 0.041      77 left-distance==B2of2 or right-weight==B2of3 or right-distance==B2of2
 0.0344     84 left-weight==B2of2 or right-weight==B3of3 or right-distance==B2of2
 0.0343     69 left-weight==B2of2 and left-distance==B2of2 and right-weight==B1of3
 0.0341     81 left-weight==B2of2 or left-distance==B2of2 or right-weight==B3of3
 0.0335     57 right-weight==B1of3 impl right-distance==B2of2
 0.0282     75 left-weight==B2of2 or left-distance==B2of2 or right-distance==B2of2
 0.0256    121 left-weight DIFF left-distance
 0.0253     83 left-weight==B2of2 or right-weight==B2of3 or right-distance==B2of2
 0.0229    134 (right-distance <= 2) and (left-weight >= 5)
 0.0226    123 right-weight DIFF right-distance
 0.0214     80 left-weight==B2of2 or left-distance==B2of2 or right-weight==B2of3


								--------------
									Fold  3
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.291    102 num-of-N((left-distance >= 3) and (right-weight <= 2))
 0.2869    87 left-distance_x_right-weight
 0.2805   101 num-of-N((left-distance >= 3) and (left-weight >= 3))
 0.2778    86 left-weight_x_left-distance
 0.2753   104 num-of-N((right-distance <= 2) and (left-distance >= 3))
 0.2713    89 left-distance_x_right-distance
 0.2688    85 right-weight_x_right-distance
 0.2526   103 num-of-N((right-weight <= 2) and (left-weight >= 3))
 0.2495    88 left-weight_x_right-weight
 0.2449    77 left-distance LESSTHAN right-distance
 0.2392     5 right-weight==B2of2 and right-distance==B2of2
 0.2363    18 left-weight==B2of2 equ left-distance==B2of2
 0.2363    24 left-weight==B2of2 xor left-distance==B2of2
 0.2352    23 right-weight==B2of2 xor right-distance==B2of2
 0.2352    17 right-weight==B2of2 equ right-distance==B2of2
 0.2351    90 left-weight_x_right-distance
 0.2331    19 left-distance==B2of2 equ right-weight==B2of2
 0.2331    25 left-distance==B2of2 xor right-weight==B2of2
 0.2313    94 (left-distance >= 3) and (left-weight >= 3)
 0.2313     6 left-weight==B2of2 and left-distance==B2of2
 0.2303   100 num-of-N((right-distance <= 2) and (left-weight >= 2))
 0.2289    75 left-distance LESSTHAN right-weight
 0.2168    21 left-distance==B2of2 equ right-distance==B2of2
 0.2168    27 left-distance==B2of2 xor right-distance==B2of2
 0.2162    78 left-weight LESSTHAN right-distance
 0.2075    76 left-weight LESSTHAN right-weight
 0.203     20 left-weight==B2of2 equ right-weight==B2of2
 0.203     26 left-weight==B2of2 xor right-weight==B2of2
 0.203     99 num-of-N((right-distance <= 1) and (left-weight >= 2))
 0.2026    98 num-of-N((right-weight <= 1) and (left-distance >= 2))
 0.1997    93 (right-distance <= 2) and (left-weight >= 2)
 0.1891    22 left-weight==B2of2 equ right-distance==B2of2
 0.1891    28 left-weight==B2of2 xor right-distance==B2of2
 0.1686    34 left-weight==B2of2 impl right-distance==B2of2
 0.1654    95 (left-distance >= 3) and (right-weight <= 2)
 0.1654    31 left-distance==B2of2 impl right-weight==B2of2
 0.1598    33 left-distance==B2of2 impl right-distance==B2of2
 0.1598    97 (right-distance <= 2) and (left-distance >= 3)
 0.1555     7 left-distance==B2of2 and right-weight==B2of2
 0.154     32 left-weight==B2of2 impl right-weight==B2of2
 0.154     96 (right-weight <= 2) and (left-weight >= 3)
 0.1436    38 left-weight==B2of2 and left-distance==B2of2 and right-weight==B2of2
 0.142     37 left-weight==B2of2 and right-weight==B2of2 and right-distance==B2of2
 0.1374     9 left-distance==B2of2 and right-distance==B2of2
 0.1361    36 left-distance==B2of2 and right-weight==B2of2 and right-distance==B2of2
 0.1355     8 left-weight==B2of2 and right-weight==B2of2
 0.1274    91 (right-weight <= 1) and (left-distance >= 2)
 0.1248    92 (right-distance <= 1) and (left-weight >= 2)
 0.1237    30 left-weight==B2of2 impl left-distance==B2of2
 0.1237    35 left-weight==B2of2 and left-distance==B2of2 and right-distance==B2of2
 0.1226    10 left-weight==B2of2 and right-distance==B2of2
 0.1188    67 right-weight MULTIPLY right-distance
 0.115     68 left-weight MULTIPLY left-distance
 0.1085    53 left-distance SUBTRACT right-distance
 0.1058    51 left-distance SUBTRACT right-weight
 0.1052    29 right-weight==B2of2 impl right-distance==B2of2
 0.103     54 left-weight SUBTRACT right-distance
 0.1027     2 left-distance
 0.1017    44 left-weight ADD left-distance
 0.1       43 right-weight ADD right-distance
 0.0991     4 right-distance
 0.0989    52 left-weight SUBTRACT right-weight
 0.098     81 left-distance DIFF right-weight
 0.0971    64 right-distance DIVIDE left-distance
 0.096     65 left-weight DIVIDE right-distance
 0.0957    63 left-distance DIVIDE right-distance
 0.0955    59 left-distance DIVIDE right-weight
 0.094     60 right-weight DIVIDE left-distance
 0.0933    12 left-weight==B2of2 or left-distance==B2of2
 0.0919    62 right-weight DIVIDE left-weight
 0.0919    61 left-weight DIVIDE right-weight
 0.0911     3 right-weight
 0.0896     1 left-weight
 0.0886    83 left-distance DIFF right-distance
 0.0883    82 left-weight DIFF right-weight
 0.0878    66 right-distance DIVIDE left-weight
 0.0748    84 left-weight DIFF right-distance
 0.0713    15 left-distance==B2of2 or right-distance==B2of2
 0.0694    13 left-distance==B2of2 or right-weight==B2of2
 0.0673    11 right-weight==B2of2 or right-distance==B2of2
 0.0635    74 left-weight LESSTHAN left-distance
 0.0613    14 left-weight==B2of2 or right-weight==B2of2
 0.0606    55 right-weight DIVIDE right-distance
 0.0599    16 left-weight==B2of2 or right-distance==B2of2
 0.0595    56 right-distance DIVIDE right-weight
 0.0574    58 left-distance DIVIDE left-weight
 0.0559    73 right-weight LESSTHAN right-distance
 0.0551    57 left-weight DIVIDE left-distance
 0.0549    69 left-distance MULTIPLY right-weight
 0.0545    71 left-distance MULTIPLY right-distance
 0.0511    72 left-weight MULTIPLY right-distance
 0.0507    70 left-weight MULTIPLY right-weight
 0.0488    49 right-weight SUBTRACT right-distance
 0.0472    47 left-distance ADD right-distance
 0.047     50 left-weight SUBTRACT left-distance
 0.0464    45 left-distance ADD right-weight
 0.043     48 left-weight ADD right-distance
 0.0421    46 left-weight ADD right-weight
 0.0318    39 left-weight==B2of2 or left-distance==B2of2 or right-distance==B2of2
 0.0299    40 left-distance==B2of2 or right-weight==B2of2 or right-distance==B2of2
 0.0298    42 left-weight==B2of2 or left-distance==B2of2 or right-weight==B2of2
 0.0267    80 left-weight DIFF left-distance
 0.0246    79 right-weight DIFF right-distance
 0.0183    41 left-weight==B2of2 or right-weight==B2of2 or right-distance==B2of2


								--------------
									Fold  4
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.2801   108 num-of-N((left-weight >= 3) and (left-distance >= 2) and (right-distance <= 3))
 0.2673    85 right-weight_x_right-distance
 0.2568   102 num-of-N((right-weight <= 2) and (left-distance >= 3))
 0.2561   112 num-of-N((right-distance <= 2) and (left-distance >= 3))
 0.2528    89 left-distance_x_right-distance
 0.2523    87 left-distance_x_right-weight
 0.2496   110 num-of-N((left-distance >= 4) and (right-distance <= 3) and (left-weight >= 2))
 0.248    107 num-of-N((left-weight >= 3) and (left-distance >= 3))
 0.2453    86 left-weight_x_left-distance
 0.2449   106 num-of-N((right-distance <= 3) and (right-weight <= 3) and (left-distance >= 2))
 0.2417   103 num-of-N((right-distance <= 2) and (left-weight >= 3))
 0.2394    88 left-weight_x_right-weight
 0.2373    90 left-weight_x_right-distance
 0.2317    23 right-weight==B2of2 xor right-distance==B2of2
 0.2317    17 right-weight==B2of2 equ right-distance==B2of2
 0.2293    75 left-distance LESSTHAN right-weight
 0.2272    78 left-weight LESSTHAN right-distance
 0.227      5 right-weight==B2of2 and right-distance==B2of2
 0.2263    97 (left-weight >= 3) and (left-distance >= 2) and (right-distance <= 3)
 0.2198    76 left-weight LESSTHAN right-weight
 0.2191    18 left-weight==B2of2 equ left-distance==B2of2
 0.2191    24 left-weight==B2of2 xor left-distance==B2of2
 0.2169    77 left-distance LESSTHAN right-distance
 0.214    111 num-of-N((right-weight <= 1) and (left-weight >= 2))
 0.2112    27 left-distance==B2of2 xor right-distance==B2of2
 0.2112    21 left-distance==B2of2 equ right-distance==B2of2
 0.2112    19 left-distance==B2of2 equ right-weight==B2of2
 0.2112    25 left-distance==B2of2 xor right-weight==B2of2
 0.2082     6 left-weight==B2of2 and left-distance==B2of2
 0.2082    96 (left-weight >= 3) and (left-distance >= 3)
 0.2072   104 num-of-N((right-distance <= 1) and (left-weight >= 2))
 0.2068   109 num-of-N((right-weight <= 2) and (left-weight >= 4))
 0.1987    20 left-weight==B2of2 equ right-weight==B2of2
 0.1987    26 left-weight==B2of2 xor right-weight==B2of2
 0.1937    28 left-weight==B2of2 xor right-distance==B2of2
 0.1937    22 left-weight==B2of2 equ right-distance==B2of2
 0.1664    33 left-distance==B2of2 impl right-distance==B2of2
 0.1664   101 (right-distance <= 2) and (left-distance >= 3)
 0.1555   105 num-of-N((left-weight >= 4) and (left-distance >= 4))
 0.1527    34 left-weight==B2of2 impl right-distance==B2of2
 0.1527    92 (right-distance <= 2) and (left-weight >= 3)
 0.1461    91 (right-weight <= 2) and (left-distance >= 3)
 0.1461    31 left-distance==B2of2 impl right-weight==B2of2
 0.1443    95 (right-distance <= 3) and (right-weight <= 3) and (left-distance >= 2)
 0.1422    32 left-weight==B2of2 impl right-weight==B2of2
 0.1352    36 left-distance==B2of2 and right-weight==B2of2 and right-distance==B2of2
 0.135     99 (left-distance >= 4) and (right-distance <= 3) and (left-weight >= 2)
 0.1347     9 left-distance==B2of2 and right-distance==B2of2
 0.1342     7 left-distance==B2of2 and right-weight==B2of2
 0.1334   100 (right-weight <= 1) and (left-weight >= 2)
 0.1245    93 (right-distance <= 1) and (left-weight >= 2)
 0.1239    38 left-weight==B2of2 and left-distance==B2of2 and right-weight==B2of2
 0.1234    37 left-weight==B2of2 and right-weight==B2of2 and right-distance==B2of2
 0.1227     8 left-weight==B2of2 and right-weight==B2of2
 0.1199    29 right-weight==B2of2 impl right-distance==B2of2
 0.1199    10 left-weight==B2of2 and right-distance==B2of2
 0.1182    35 left-weight==B2of2 and left-distance==B2of2 and right-distance==B2of2
 0.1177    67 right-weight MULTIPLY right-distance
 0.1145    30 left-weight==B2of2 impl left-distance==B2of2
 0.1114    68 left-weight MULTIPLY left-distance
 0.1063    51 left-distance SUBTRACT right-weight
 0.1052    53 left-distance SUBTRACT right-distance
 0.1021    43 right-weight ADD right-distance
 0.101     54 left-weight SUBTRACT right-distance
 0.1005    52 left-weight SUBTRACT right-weight
 0.0992    84 left-weight DIFF right-distance
 0.0986    94 (left-weight >= 4) and (left-distance >= 4)
 0.0983     3 right-weight
 0.0978    63 left-distance DIVIDE right-distance
 0.0972    60 right-weight DIVIDE left-distance
 0.0969     4 right-distance
 0.0967     2 left-distance
 0.0962    59 left-distance DIVIDE right-weight
 0.0961    44 left-weight ADD left-distance
 0.0932    61 left-weight DIVIDE right-weight
 0.0921    64 right-distance DIVIDE left-distance
 0.0915    62 right-weight DIVIDE left-weight
 0.0914    65 left-weight DIVIDE right-distance
 0.0891    66 right-distance DIVIDE left-weight
 0.0884    83 left-distance DIFF right-distance
 0.0868     1 left-weight
 0.0858    81 left-distance DIFF right-weight
 0.0847    82 left-weight DIFF right-weight
 0.0828    98 (right-weight <= 2) and (left-weight >= 4)
 0.0795    11 right-weight==B2of2 or right-distance==B2of2
 0.0699    15 left-distance==B2of2 or right-distance==B2of2
 0.0689    12 left-weight==B2of2 or left-distance==B2of2
 0.068     13 left-distance==B2of2 or right-weight==B2of2
 0.0652    14 left-weight==B2of2 or right-weight==B2of2
 0.065     16 left-weight==B2of2 or right-distance==B2of2
 0.0607    56 right-distance DIVIDE right-weight
 0.06      73 right-weight LESSTHAN right-distance
 0.0587    55 right-weight DIVIDE right-distance
 0.0581    57 left-weight DIVIDE left-distance
 0.0551    58 left-distance DIVIDE left-weight
 0.0541    71 left-distance MULTIPLY right-distance
 0.0531    69 left-distance MULTIPLY right-weight
 0.0518    72 left-weight MULTIPLY right-distance
 0.0507    70 left-weight MULTIPLY right-weight
 0.0486    49 right-weight SUBTRACT right-distance
 0.0462    47 left-distance ADD right-distance
 0.046     74 left-weight LESSTHAN left-distance
 0.0458    45 left-distance ADD right-weight
 0.0449    50 left-weight SUBTRACT left-distance
 0.0431    46 left-weight ADD right-weight
 0.0426    48 left-weight ADD right-distance
 0.0339    40 left-distance==B2of2 or right-weight==B2of2 or right-distance==B2of2
 0.0328    41 left-weight==B2of2 or right-weight==B2of2 or right-distance==B2of2
 0.0302    79 right-weight DIFF right-distance
 0.0254    39 left-weight==B2of2 or left-distance==B2of2 or right-distance==B2of2
 0.0233    42 left-weight==B2of2 or left-distance==B2of2 or right-weight==B2of2
 0.0117    80 left-weight DIFF left-distance


								--------------
									Fold  5
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.3221    153 num-of-N((right-weight <= 2) and (left-weight >= 3) and (left-distance >= 2))
 0.3066    155 num-of-N((left-weight >= 3) and (left-distance >= 3) and (right-distance <= 3))
 0.3022    147 num-of-N((right-distance <= 2) and (left-weight >= 2) and (left-distance >= 2))
 0.2634    127 left-weight_x_left-distance
 0.2623    150 num-of-N((right-distance <= 2) and (left-weight >= 3))
 0.2605    132 left-weight_x_right-distance
 0.259     152 num-of-N((right-distance <= 2) and (right-weight <= 2))
 0.2575    129 right-weight_x_right-distance
 0.2574    156 num-of-N((right-weight <= 2) and (left-weight >= 3))
 0.2531    130 left-weight_x_right-weight
