dataset: Autos.arff
								--------------
									Fold  1
								--------------
Feature evaluation: MDL (All features dataset) - After CI
 0,4057 wheel-base_x_horsepower
 0,4034 num-of-doors_x_width
 0,3953 wheel-base_x_bore
 0,3942 num-of-doors_x_engine-size
 0,3907 wheel-base_x_curb-weight
 0,3321 fuel-type==gas and num-of-doors==two
 0,3308 num-of-doors==two or engine-type==rotor
 0,3308 num-of-doors==two or engine-type==dohcv
 0,3308 num-of-doors
 0,3302 wheel-base_x_engine-type
 0,3250 num-of-doors==two xor engine-type==dohcv
 0,3250 num-of-doors==two impl engine-type==dohcv
 0,3250 num-of-doors==two equ engine-type==dohcv
 0,3238 num-of-doors==two impl engine-type==l
 0,2928 fuel-type_x_num-of-doors
 0,2898 num-of-doors==two or engine-type==dohc
 0,2693 num-of-doors==two impl engine-type==ohcf
 0,2650 num-of-doors==two xor engine-type==rotor
 0,2650 num-of-doors==two impl engine-type==rotor
 0,2650 num-of-doors==two equ engine-type==rotor
 0,2613 num-of-doors==two impl engine-type==ohcv
 0,2529 num-of-doors==two or engine-type==ohcf
 0,2422 num-of-doors==two or engine-type==ohcv
 0,2288 num-of-doors==two or engine-type==l
 0,2286 wheel-base SUBTRACT bore
 0,2236 num-of-doors==two impl engine-type==dohc
 0,2235 num-of-doors==two xor engine-type==l
 0,2235 num-of-doors==two equ engine-type==l
 0,2229 wheel-base==B6of6 impl engine-type==rotor
 0,2229 wheel-base==B6of6 impl engine-type==ohcf
 0,2229 wheel-base==B6of6 impl engine-type==dohcv
 0,2229 wheel-base==B6of6 and curb-weight==B2of2
 0,2229 wheel-base ADD bore
 0,2229 wheel-base
 0,2225 wheel-base==B6of6 impl engine-type==dohc
 0,2201 wheel-base==B3of6 impl bore==B2of2
 0,2181 wheel-base==B6of6 and bore==B2of2
 0,2176 wheel-base==B5of6 xor curb-weight==B2of2
 0,2176 wheel-base==B5of6 equ curb-weight==B2of2
 0,2144 wheel-base==B6of6 xor engine-type==dohcv
 0,2144 wheel-base==B6of6 or engine-type==dohcv
 0,2144 wheel-base==B6of6 equ engine-type==dohcv
 0,2129 num-of-doors_x_engine-type
 0,2125 wheel-base==B6of6 xor engine-type==ohcf
 0,2125 wheel-base==B6of6 or engine-type==ohcf
 0,2125 wheel-base==B6of6 equ engine-type==ohcf
 0,2078 wheel-base==B6of6 or engine-type==l
 0,2072 width==B2of2 or engine-size==B2of2
 0,2037 wheel-base==B3of6 xor engine-type==dohcv
 0,2037 wheel-base==B3of6 or engine-type==dohcv
 0,2037 wheel-base==B3of6 equ engine-type==dohcv
 0,1993 wheel-base==B3of6 impl engine-type==ohcf
 0,1992 wheel-base==B4of6 or curb-weight==B2of2 or engine-type==rotor
 0,1992 wheel-base==B4of6 or curb-weight==B2of2 or engine-type==ohcv
 0,1992 wheel-base==B4of6 or curb-weight==B2of2 or engine-type==dohcv
 0,1992 wheel-base==B4of6 or curb-weight==B2of2 or engine-type==dohc
 0,1992 wheel-base==B4of6 or curb-weight==B2of2
 0,1984 wheel-base==B6of6 xor engine-type==rotor
 0,1984 wheel-base==B6of6 or engine-type==rotor
 0,1984 wheel-base==B6of6 equ engine-type==rotor
 0,1977 wheel-base==B3of6 impl curb-weight==B2of2
 0,1970 wheel-base==B6of6 and bore==B2of2 and horsepower==B2of2
 0,1965 wheel-base==B4of6 or curb-weight==B2of2 or engine-type==ohcf
 0,1965 wheel-base==B4of6 or curb-weight==B2of2 or engine-type==l
 0,1959 num-of-doors==two xor engine-type==ohcf
 0,1959 num-of-doors==two equ engine-type==ohcf
 0,1949 wheel-base==B6of6 and horsepower==B2of2
 0,1941 wheel-base==B6of6 impl engine-type==l
 0,1917 body-style_x_stroke
 0,1917 body-style
 0,1895 wheel-base==B3of6 impl engine-type==rotor
 0,1895 wheel-base==B3of6 impl engine-type==l
 0,1895 wheel-base==B3of6 impl engine-type==dohcv
 0,1889 wheel-base==B4of6 or bore==B2of2
 0,1872 num-of-N((width >= 68.9) and (engine-size <= 234) and (engine-size >= 141) and (num-of-doors = four))
 0,1872 num-of-doors==two xor engine-type==dohc
 0,1872 num-of-doors==two equ engine-type==dohc
 0,1868 height
 0,1843 width_x_engine-size
 0,1824 curb-weight MULTIPLY bore
 0,1814 wheel-base==B6of6 or engine-type==ohcv
 0,1809 wheel-base==B6of6 xor engine-type==l
 0,1809 wheel-base==B6of6 equ engine-type==l
 0,1803 num-of-doors==two and engine-size==B2of2
 0,1802 wheel-base==B3of6 xor engine-type==rotor
 0,1802 wheel-base==B3of6 or engine-type==rotor
 0,1802 wheel-base==B3of6 equ engine-type==rotor
 0,1772 num-of-N((bore >= 3.27) and (stroke >= 3.54) and (stroke <= 3.64))
 0,1759 wheel-base==B3of6 impl engine-type==ohcv
 0,1753 num-of-doors==two xor engine-type==ohcv
 0,1753 num-of-doors==two equ engine-type==ohcv
