dataset: Autos.arff
								--------------
									Fold  1
								--------------
Feature evaluation: ReliefF (All features dataset) - After CI
Ranked attributes:
 0.3548104      4896 width_x_height
 0.3351829      4901 wheel-base_x_height
 0.3300478      4902 wheel-base_x_engine-type
 0.3174302      4885 height_x_compression-ratio
 0.2908823      4881 height_x_engine-type
 0.2893138         5 num-of-doors
 0.2870166      4897 height_x_price
 0.2803019       957 wheel-base==B6of6 or height==B3of6
 0.2803019      4782 wheel-base==B6of6 or height==B3of6 or engine-type==l
 0.2780393      4781 wheel-base==B6of6 or height==B3of6 or engine-type==dohcv
 0.2757782      4905 fuel-type_x_height
 0.2737661      4886 normalized-losses_x_length
 0.2733457      4784 wheel-base==B6of6 or height==B3of6 or engine-type==ohcf
 0.2700317      3030 wheel-base==B6of6 impl height==B2of6
 0.2677548      4900 length_x_peak-rpm
 0.2655961      4786 wheel-base==B6of6 or height==B3of6 or engine-type==rotor
 0.2653743      4772 wheel-base==B6of6 or height==B1of6 or engine-type==rotor
 0.2653743       955 wheel-base==B6of6 or height==B1of6
 0.2652593      4649 wheel-base==B3of6 or height==B2of6 or engine-type==l
 0.2651076      2822 width==B2of2 impl height==B2of6
 0.2623203      4640 wheel-base==B3of6 or height==B1of6 or engine-type==dohc
 0.261753       4768 wheel-base==B6of6 or height==B1of6 or engine-type==l
 0.2612317      4767 wheel-base==B6of6 or height==B1of6 or engine-type==dohcv
 0.2597722      1659 wheel-base==B6of6 equ height==B4of6
 0.2597722      2360 wheel-base==B6of6 xor height==B4of6
 0.2591255      4771 wheel-base==B6of6 or height==B1of6 or engine-type==ohcv
 0.2588056      2357 wheel-base==B6of6 xor height==B1of6
 0.2588056      1656 wheel-base==B6of6 equ height==B1of6
 0.2579399      2358 wheel-base==B6of6 xor height==B2of6
 0.2579399      1657 wheel-base==B6of6 equ height==B2of6
 0.2572356      1080 height==B3of6 equ engine-type==l
 0.2572356      1781 height==B3of6 xor engine-type==l
 0.2568046      3032 wheel-base==B6of6 impl height==B4of6
 0.254606       4662 wheel-base==B3of6 or height==B4of6 or engine-type==dohcv
 0.2542452      4653 wheel-base==B3of6 or height==B2of6 or engine-type==rotor
 0.2532426       379 height==B3of6 or engine-type==l
 0.2526148      4770 wheel-base==B6of6 or height==B1of6 or engine-type==ohcf
 0.2513503      4785 wheel-base==B6of6 or height==B3of6 or engine-type==ohcv
 0.2506572      4648 wheel-base==B3of6 or height==B2of6 or engine-type==dohcv
 0.2506572       938 wheel-base==B3of6 or height==B2of6
 0.2491545      4572 wheel-base==B1of6 or height==B3of6 or engine-type==l
 0.2486402       940 wheel-base==B3of6 or height==B4of6
 0.2477276      4651 wheel-base==B3of6 or height==B2of6 or engine-type==ohcf
 0.2469327      4642 wheel-base==B3of6 or height==B1of6 or engine-type==l
 0.2455381      4647 wheel-base==B3of6 or height==B2of6 or engine-type==dohc
 0.2450777      4766 wheel-base==B6of6 or height==B1of6 or engine-type==dohc
 0.2448801      4667 wheel-base==B3of6 or height==B4of6 or engine-type==rotor
 0.2448682      4663 wheel-base==B3of6 or height==B4of6 or engine-type==l
