dataset: rConcept.arff
ReliefF - after CI
Ranked attributes:
 0.11334962      1143 A2==(40.007443-60.002248] impl A4==(20.059499-40.041335]
 0.10743275      1043 A2==(40.007443-60.002248] impl A3==(20.024557-40.012885]
 0.10648         1145 A2==(40.007443-60.002248] impl A4==(60.02317-80.005006]
 0.10610305      1220 A2==(40.007443-60.002248] impl A5==(59.99113-79.973032]
 0.10562681      1042 A2==(40.007443-60.002248] impl A3==(-inf-20.024557]
 0.10543354      1044 A2==(40.007443-60.002248] impl A3==(40.012885-60.001214]
 0.10025745      1144 A2==(40.007443-60.002248] impl A4==(40.041335-60.02317]
 0.10021972      1218 A2==(40.007443-60.002248] impl A5==(20.027327-40.009229]
 0.09629756      1146 A2==(40.007443-60.002248] impl A4==(80.005006-inf)
 0.09575516       529 A1==(79.948349-inf) equ A2==(40.007443-60.002248]
 0.09575516       779 A1==(79.948349-inf) xor A2==(40.007443-60.002248]
 0.09467629      1221 A2==(40.007443-60.002248] impl A5==(79.973032-inf)
 0.09375157      1219 A2==(40.007443-60.002248] impl A5==(40.009229-59.99113]
 0.09240601      1217 A2==(40.007443-60.002248] impl A5==(-inf-20.027327]
 0.09239322      1045 A2==(40.007443-60.002248] impl A3==(60.001214-79.989542]
 0.09219565      1047 A2==(60.002248-79.997052] impl A3==(-inf-20.024557]
 0.09124149       792 A2==(40.007443-60.002248] xor A3==(-inf-20.024557]
 0.09124149       542 A2==(40.007443-60.002248] equ A3==(-inf-20.024557]
 0.09020986       292 A2==(40.007443-60.002248] or A3==(-inf-20.024557]
 0.08957267      1048 A2==(60.002248-79.997052] impl A3==(20.024557-40.012885]
 0.08799257       796 A2==(40.007443-60.002248] xor A3==(79.989542-inf)
 0.08799257       546 A2==(40.007443-60.002248] equ A3==(79.989542-inf)
 0.08736929       897 A2==(60.002248-79.997052] xor A4==(-inf-20.059499]
 0.08736929       647 A2==(60.002248-79.997052] equ A4==(-inf-20.059499]
 0.08575072       892 A2==(40.007443-60.002248] xor A4==(-inf-20.059499]
 0.08575072       642 A2==(40.007443-60.002248] equ A4==(-inf-20.059499]
 0.08134437       509 A1==(-inf-19.99747] equ A2==(40.007443-60.002248]
 0.08134437       759 A1==(-inf-19.99747] xor A2==(40.007443-60.002248]
 0.08130913      1049 A2==(60.002248-79.997052] impl A3==(40.012885-60.001214]
